"namespace","name","full_name","kind","visibility","base_type","interfaces","is_abstract","is_sealed","declaring_type","methods","fields","properties","events","token"
"","<>c","DolocTown.GeneralSubmitUiState/<>c","class","private","System.Object","","False","True","DolocTown.GeneralSubmitUiState","6","5","0","0","0x020010F1"
"DolocTown","QuantitySubmitUiStateBase`2","DolocTown.QuantitySubmitUiStateBase`2","class","public","DolocTown.DolocUiState`1<TPanel>","","True","False","","12","5","2","0","0x02000660"
"DolocTown","StoreQuantitySubmitUiState","DolocTown.StoreQuantitySubmitUiState","class","public","DolocTown.QuantitySubmitUiStateBase`2<DolocTown.UI.StoreQuantitySubmitPanel,DolocTown.UI.StoreQuantitySubmitData>","","False","False","","1","0","0","0","0x02000661"
"DolocTown","NodeCanvasSelector","DolocTown.NodeCanvasSelector","class","public","System.Object","","False","False","","18","4","6","0","0x02000666"
"DolocTown","GEMUIObjectAttribute","DolocTown.GEMUIObjectAttribute","class","public","DolocTown.GameEntityManagerBaseAttribute","","True","False","","1","0","0","0","0x020006B7"
"DolocTown","GameEntityUi","DolocTown.GameEntityUi","class","public","DolocTown.GameEntity","","True","False","","1","0","0","0","0x020006BC"
"DolocTown","GameEntitySlotUI`1","DolocTown.GameEntitySlotUI`1","class","public","System.Object","","False","False","","7","3","1","0","0x020006C1"
"DolocTown","FastButtonAttribute","DolocTown.FastButtonAttribute","class","public","System.Attribute","","False","False","","2","1","0","0","0x020006CA"
"DolocTown","DevMenuItemAttribute","DolocTown.DevMenuItemAttribute","class","public","System.Attribute","","False","False","","2","1","0","0","0x020006CB"
"DolocTown","UiEffectsManager","DolocTown.UiEffectsManager","class","public","System.Object","DolocTown.GameServiceLocator.IUIEffectsProvider","False","False","","6","4","0","0","0x020006E2"
"DolocTown","BuildingRecipe","DolocTown.BuildingRecipe","class","public","System.Object","DolocTown.IRecipe","False","False","","11","2","10","0","0x020006E4"
"DolocTown","AsideDialoguePanel","DolocTown.AsideDialoguePanel","class","public","DolocTown.UI.DolocUIPanel","DolocTown.IDialogueLineView | DolocTown.UI.IView","False","False","","17","5","4","0","0x020006E5"
"DolocTown.GameDataTracker","GameDataTrackerMissionGuide","DolocTown.GameDataTracker.GameDataTrackerMissionGuide","class","public","System.Object","","False","False","","4","1","0","0","0x020006F3"
"","MissionListener","DolocTown.GameDataTracker.GameDataTrackerMissionGuide/MissionListener","class","public","System.Object","DolocTown.IMissionManagerComponent","False","False","DolocTown.GameDataTracker.GameDataTrackerMissionGuide","5","0","0","0","0x02001142"
"DolocTown.UI","PageUiStateBase`2","DolocTown.UI.PageUiStateBase`2","class","public","DolocTown.DolocUiState`1<TPanel>","","True","False","","12","1","3","0","0x020006FA"
"DolocTown.UI","UILocalization","DolocTown.UI.UILocalization","class","public","UnityEngine.MonoBehaviour","","False","False","","7","4","1","0","0x020006FB"
"DolocTown.UI","UILocalizationImage","DolocTown.UI.UILocalizationImage","class","public","UnityEngine.MonoBehaviour","","False","False","","6","2","0","0","0x020006FC"
"DolocTown.UI","UIEffects","DolocTown.UI.UIEffects","class","public","System.Object","","True","False","","3","1","0","0","0x020006FD"
"DolocTown.UI","UIEffectsAttention","DolocTown.UI.UIEffectsAttention","class","public","DolocTown.UI.UIEffects","","False","False","","2","0","0","0","0x020006FE"
"DolocTown.UI","LineRenderer","DolocTown.UI.LineRenderer","class","public","UnityEngine.UI.Extensions.UILineRenderer","RedSaw.IRecyclable","False","False","","6","0","1","0","0x020006FF"
"DolocTown.UI","DolocBasicTip","DolocTown.UI.DolocBasicTip","class","public","DolocTown.UI.DolocUiObject","","False","False","","8","4","0","0","0x02000700"
"DolocTown.UI","DolocUiObject","DolocTown.UI.DolocUiObject","class","public","UnityEngine.MonoBehaviour","","True","False","","72","4","32","0","0x02000701"
"DolocTown.UI","DolocUiRecyclableObject","DolocTown.UI.DolocUiRecyclableObject","class","public","DolocTown.UI.DolocUiObject","RedSaw.IRecyclable","True","False","","5","0","0","0","0x02000702"
"DolocTown.UI","DolocUiRecyclableObjectSelfCall`1","DolocTown.UI.DolocUiRecyclableObjectSelfCall`1","class","public","DolocTown.UI.DolocUiRecyclableObject","","True","False","","4","1","1","0","0x02000703"
"DolocTown.UI","DolocUiEntity","DolocTown.UI.DolocUiEntity","class","public","DolocTown.UI.DolocUiObject","","True","False","","5","0","4","0","0x02000704"
"DolocTown.UI","CenterType","DolocTown.UI.CenterType","enum","public","System.Enum","","False","True","","0","4","0","0","0x02000705"
"DolocTown.UI","DolocUIPanel","DolocTown.UI.DolocUIPanel","class","public","DolocTown.UI.DolocUiEntity","DolocTown.UI.IView | UnityEngine.EventSystems.IPointerEnterHandler | UnityEngine.EventSystems.IEventSystemHandler | UnityEngine.EventSystems.IPointerExitHandler","True","False","","50","22","12","0","0x02000706"
"","<>c","DolocTown.UI.DolocUIPanel/<>c","class","private","System.Object","","False","True","DolocTown.UI.DolocUIPanel","3","2","0","0","0x02001143"
"","<>c__DisplayClass41_0","DolocTown.UI.DolocUIPanel/<>c__DisplayClass41_0","class","private","System.Object","","False","True","DolocTown.UI.DolocUIPanel","2","3","0","0","0x02001144"
"","<Display>d__41","DolocTown.UI.DolocUIPanel/<Display>d__41","struct","private","System.ValueType","System.Runtime.CompilerServices.IAsyncStateMachine","False","True","DolocTown.UI.DolocUIPanel","2","6","0","0","0x02001145"
"DolocTown.UI","AutoSizeUIPanel","DolocTown.UI.AutoSizeUIPanel","class","public","DolocTown.UI.DolocUIPanel","","True","False","","4","2","0","0","0x02000707"
"DolocTown.UI","UiPanelDisplayAnimType","DolocTown.UI.UiPanelDisplayAnimType","enum","public","System.Enum","","False","True","","0","10","0","0","0x02000708"
"DolocTown.UI","UIAlignmentType","DolocTown.UI.UIAlignmentType","enum","public","System.Enum","","False","True","","0","11","0","0","0x02000709"
"DolocTown.UI","IClickable","DolocTown.UI.IClickable","interface","public","","","True","False","","1","0","0","0","0x0200070A"
"DolocTown.UI","ILayoutableUi","DolocTown.UI.ILayoutableUi","interface","public","","","True","False","","2","0","1","0","0x0200070B"
"DolocTown.UI","INavigationView","DolocTown.UI.INavigationView","interface","public","","DolocTown.UI.IView","True","False","","2","0","0","0","0x0200070C"
"DolocTown.UI","INavPanel","DolocTown.UI.INavPanel","interface","public","","","True","False","","2","0","2","0","0x0200070D"
"DolocTown.UI","IPageUI`1","DolocTown.UI.IPageUI`1","interface","public","","DolocTown.UI.IView","True","False","","6","0","1","0","0x0200070E"
"DolocTown.UI","ISelectable","DolocTown.UI.ISelectable","interface","public","","","True","False","","4","0","4","0","0x0200070F"
"DolocTown.UI","ISinglePageUI`1","DolocTown.UI.ISinglePageUI`1","interface","public","","","True","False","","6","0","1","0","0x02000710"
"DolocTown.UI","IUIData","DolocTown.UI.IUIData","interface","public","","","True","False","","1","0","1","0","0x02000711"
"DolocTown.UI","IView","DolocTown.UI.IView","interface","public","","","True","False","","3","0","1","0","0x02000712"
"DolocTown.UI","DolocPagedGridUI`2","DolocTown.UI.DolocPagedGridUI`2","class","public","DolocTown.UI.DolocUIPanel","DolocTown.UI.INavPanel | DolocTown.UI.IPageUI`1<TData> | DolocTown.UI.IView","True","False","","63","20","15","0","0x02000713"
"","<>c","DolocTown.UI.DolocPagedGridUI`2/<>c","class","private","System.Object","","False","True","DolocTown.UI.DolocPagedGridUI`2","3","2","0","0","0x02001146"
"","<>c__DisplayClass37_0","DolocTown.UI.DolocPagedGridUI`2/<>c__DisplayClass37_0","class","private","System.Object","","False","True","DolocTown.UI.DolocPagedGridUI`2","2","2","0","0","0x02001147"
"DolocTown.UI","SlotLayout","DolocTown.UI.SlotLayout","enum","public","System.Enum","","False","True","","0","3","0","0","0x02000714"
"DolocTown.UI","DolocPagedLinearUI`2","DolocTown.UI.DolocPagedLinearUI`2","class","public","DolocTown.UI.AutoSizeUIPanel","DolocTown.UI.INavPanel | DolocTown.UI.IPageUI`1<TData> | DolocTown.UI.IView","True","False","","57","21","13","0","0x02000715"
"","<>c","DolocTown.UI.DolocPagedLinearUI`2/<>c","class","private","System.Object","","False","True","DolocTown.UI.DolocPagedLinearUI`2","3","2","0","0","0x02001148"
"","<>c__DisplayClass36_0","DolocTown.UI.DolocPagedLinearUI`2/<>c__DisplayClass36_0","class","private","System.Object","","False","True","DolocTown.UI.DolocPagedLinearUI`2","2","2","0","0","0x02001149"
"DolocTown.UI","DolocScrollGridUI`2","DolocTown.UI.DolocScrollGridUI`2","class","public","DolocTown.UI.DolocGridUI`1<TSlot>","DolocTown.UI.INavPanel","True","False","","15","3","3","0","0x02000716"
"","<>c","DolocTown.UI.DolocScrollGridUI`2/<>c","class","private","System.Object","","False","True","DolocTown.UI.DolocScrollGridUI`2","3","2","0","0","0x0200114A"
"DolocTown.UI","DolocSinglePageUI`1","DolocTown.UI.DolocSinglePageUI`1","class","public","DolocTown.UI.DolocUiObject","DolocTown.UI.ISinglePageUI`1<TData>","True","False","","17","6","3","0","0x02000717"
"DolocTown.UI","LayoutType","DolocTown.UI.LayoutType","enum","public","System.Enum","","False","True","","0","4","0","0","0x02000718"
"DolocTown.UI","DolocGridUI`1","DolocTown.UI.DolocGridUI`1","class","public","DolocTown.UI.AutoSizeUIPanel","","True","False","","50","12","13","0","0x02000719"
"","<>c__DisplayClass20_0","DolocTown.UI.DolocGridUI`1/<>c__DisplayClass20_0","class","private","System.Object","","False","True","DolocTown.UI.DolocGridUI`1","3","2","0","0","0x0200114B"
"","<>c__DisplayClass23_0","DolocTown.UI.DolocGridUI`1/<>c__DisplayClass23_0","class","private","System.Object","","False","True","DolocTown.UI.DolocGridUI`1","4","2","0","0","0x0200114C"
"","<>c__DisplayClass26_0","DolocTown.UI.DolocGridUI`1/<>c__DisplayClass26_0","class","private","System.Object","","False","True","DolocTown.UI.DolocGridUI`1","3","2","0","0","0x0200114D"
"","<>c__DisplayClass29_0","DolocTown.UI.DolocGridUI`1/<>c__DisplayClass29_0","class","private","System.Object","","False","True","DolocTown.UI.DolocGridUI`1","2","2","0","0","0x0200114E"
"","<>c__DisplayClass32_0","DolocTown.UI.DolocGridUI`1/<>c__DisplayClass32_0","class","private","System.Object","","False","True","DolocTown.UI.DolocGridUI`1","2","2","0","0","0x0200114F"
"DolocTown.UI","DolocHorizontalUI`1","DolocTown.UI.DolocHorizontalUI`1","class","public","DolocTown.UI.DolocGridUI`1<T>","","True","False","","6","0","2","0","0x0200071A"
"DolocTown.UI","DolocVerticalUI`1","DolocTown.UI.DolocVerticalUI`1","class","public","DolocTown.UI.DolocGridUI`1<T>","","True","False","","6","0","2","0","0x0200071B"
"DolocTown.UI","SimpleGroup","DolocTown.UI.SimpleGroup","class","public","DolocTown.UI.DolocUiObject","","False","False","","2","0","0","0","0x0200071C"
"DolocTown.UI","DolocNavigationButton","DolocTown.UI.DolocNavigationButton","class","public","DolocIcon","","False","False","","43","26","9","0","0x0200071D"
"DolocTown.UI","DynamicArrow","DolocTown.UI.DynamicArrow","class","public","DolocTown.UI.DolocUiObject","","False","False","","6","7","0","0","0x0200071E"
"DolocTown.UI","PageInfo","DolocTown.UI.PageInfo","class","public","DolocTown.UI.DolocUiObject","","False","False","","6","3","0","0","0x0200071F"
"","<>c__DisplayClass4_0","DolocTown.UI.PageInfo/<>c__DisplayClass4_0","class","private","System.Object","","False","True","DolocTown.UI.PageInfo","3","2","0","0","0x02001150"
"DolocTown.UI","ProgressBarDirection","DolocTown.UI.ProgressBarDirection","enum","public","System.Enum","","False","True","","0","3","0","0","0x02000720"
"DolocTown.UI","ProgressBar","DolocTown.UI.ProgressBar","class","public","DolocTown.UI.DolocNavigationButton","","False","False","","4","6","0","0","0x02000721"
"DolocTown.UI","RotateImage","DolocTown.UI.RotateImage","class","public","DolocTown.UI.DolocUiObject","","False","False","","6","8","1","0","0x02000722"
"DolocTown.UI","ClickEventTriggeredType","DolocTown.UI.ClickEventTriggeredType","enum","public","System.Enum","","False","True","","0","3","0","0","0x02000723"
"DolocTown.UI","ClickType","DolocTown.UI.ClickType","enum","public","System.Enum","","False","True","","0","4","0","0","0x02000724"
"DolocTown.UI","DolocButtonComponent","DolocTown.UI.DolocButtonComponent","class","public","UnityEngine.UI.Button","DolocTown.UI.ISelectable | DolocTown.UI.IClickable","False","False","","34","27","17","0","0x02000725"
"DolocTown.UI","DolocInputFiledComponent","DolocTown.UI.DolocInputFiledComponent","class","public","UnityEngine.UI.InputField","","False","False","","7","3","3","0","0x02000726"
"DolocTown.UI","DolocSelectableComponent","DolocTown.UI.DolocSelectableComponent","class","public","UnityEngine.UI.Selectable","DolocTown.UI.ISelectable","False","False","","8","4","4","0","0x02000727"
"DolocTown.UI","DolocSliderComponent","DolocTown.UI.DolocSliderComponent","class","public","UnityEngine.UI.Slider","DolocTown.UI.ISelectable","False","False","","8","4","4","0","0x02000728"
"DolocTown.UI","DolocToggleComponent","DolocTown.UI.DolocToggleComponent","class","public","UnityEngine.UI.Toggle","DolocTown.UI.ISelectable | DolocTown.UI.IClickable","False","False","","9","4","4","0","0x02000729"
"DolocTown.UI","DolocToggleHelper","DolocTown.UI.DolocToggleHelper","class","public","DolocTown.UI.DolocUiObject","","False","False","","3","13","0","0","0x0200072A"
"DolocTown.UI","CaseAutomateLabelTip","DolocTown.UI.CaseAutomateLabelTip","class","public","DolocTown.UI.DolocUiRecyclableObject","","False","False","","1","1","0","0","0x0200072B"
"DolocTown.UI","DeviceDetectImageCom","DolocTown.UI.DeviceDetectImageCom","class","public","DolocTown.UI.DolocUiObject","DolocTown.UI.IInputDeviceDetect","False","False","","5","5","2","0","0x0200072C"
"DolocTown.UI","DeviceDetectL10nKeyTextCom","DolocTown.UI.DeviceDetectL10nKeyTextCom","class","public","DolocTown.UI.DolocUiObject","DolocTown.UI.IInputDeviceDetect","False","False","","7","4","2","0","0x0200072D"
"DolocTown.UI","DeviceDetectTextCom","DolocTown.UI.DeviceDetectTextCom","class","public","DolocTown.UI.DolocUiObject","DolocTown.UI.IInputDeviceDetect","False","False","","6","3","2","0","0x0200072E"
"DolocTown.UI","IInputDeviceDetect","DolocTown.UI.IInputDeviceDetect","interface","public","","","True","False","","1","0","0","0","0x0200072F"
"DolocTown.UI","DamageTip","DolocTown.UI.DamageTip","class","public","DolocTown.UI.DolocUiRecyclableObject","","False","False","","14","7","1","0","0x02000730"
"DolocTown.UI","DamageTipManager","DolocTown.UI.DamageTipManager","class","public","System.Object","","False","False","","2","0","0","0","0x02000731"
"","<>c","DolocTown.UI.DamageTipManager/<>c","class","private","System.Object","","False","True","DolocTown.UI.DamageTipManager","3","2","0","0","0x02001151"
"DolocTown.UI","FadeUpTipNumberManager","DolocTown.UI.FadeUpTipNumberManager","class","public","System.Object","","False","False","","3","0","0","0","0x02000732"
"","<>c__DisplayClass1_0","DolocTown.UI.FadeUpTipNumberManager/<>c__DisplayClass1_0","class","private","System.Object","","False","True","DolocTown.UI.FadeUpTipNumberManager","2","1","0","0","0x02001152"
"DolocTown.UI","FadeUpTipSpriteManager","DolocTown.UI.FadeUpTipSpriteManager","class","public","System.Object","","False","False","","3","0","0","0","0x02000733"
"","<>c__DisplayClass0_0","DolocTown.UI.FadeUpTipSpriteManager/<>c__DisplayClass0_0","class","private","System.Object","","False","True","DolocTown.UI.FadeUpTipSpriteManager","4","2","0","0","0x02001153"
"","<>c__DisplayClass1_0","DolocTown.UI.FadeUpTipSpriteManager/<>c__DisplayClass1_0","class","private","System.Object","","False","True","DolocTown.UI.FadeUpTipSpriteManager","4","2","0","0","0x02001154"
"DolocTown.UI","FadeUpTipTextManager","DolocTown.UI.FadeUpTipTextManager","class","public","System.Object","","False","False","","2","0","0","0","0x02000734"
"","<>c__DisplayClass0_0","DolocTown.UI.FadeUpTipTextManager/<>c__DisplayClass0_0","class","private","System.Object","","False","True","DolocTown.UI.FadeUpTipTextManager","4","1","0","0","0x02001155"
"DolocTown.UI","SingleImage","DolocTown.UI.SingleImage","class","public","DolocTown.UI.DolocUiRecyclableObject","","False","False","","10","3","2","0","0x02000735"
"DolocTown.UI","GetUnstuckButton","DolocTown.UI.GetUnstuckButton","class","public","DolocTown.UI.LinkButton","","False","False","","3","1","0","0","0x02000736"
"","<>c","DolocTown.UI.GetUnstuckButton/<>c","class","private","System.Object","","False","True","DolocTown.UI.GetUnstuckButton","3","2","0","0","0x02001156"
"DolocTown.UI","LanguageButton","DolocTown.UI.LanguageButton","class","public","DolocTown.UI.DolocNavigationButton","","False","False","","4","1","0","0","0x02000737"
"DolocTown.UI","LinkButton","DolocTown.UI.LinkButton","class","public","DolocTown.UI.DolocNavigationButton","","False","False","","5","1","1","0","0x02000738"
"DolocTown.UI","VerticalButtonGroup`1","DolocTown.UI.VerticalButtonGroup`1","class","public","DolocTown.UI.DolocVerticalUI`1<T>","","True","False","","7","1","2","0","0x02000739"
"DolocTown.UI","HorizontalTextMenu","DolocTown.UI.HorizontalTextMenu","class","public","DolocTown.UI.DolocUIPanel","","True","False","","9","6","2","0","0x0200073A"
"DolocTown.UI","ItemData","DolocTown.UI.ItemData","struct","public","System.ValueType","DolocTown.UI.IUIData","False","True","","6","8","1","0","0x0200073B"
"DolocTown.UI","SplashController","DolocTown.UI.SplashController","class","public","UnityEngine.MonoBehaviour","","False","False","","14","8","3","0","0x0200073C"
"","<>c__DisplayClass20_0","DolocTown.UI.SplashController/<>c__DisplayClass20_0","class","private","System.Object","","False","True","DolocTown.UI.SplashController","4","2","0","0","0x02001157"
"DolocTown.UI","UiGroup","DolocTown.UI.UiGroup","class","public","UnityEngine.MonoBehaviour","","False","False","","7","2","1","0","0x0200073D"
"","<>c","DolocTown.UI.UiGroup/<>c","class","private","System.Object","","False","True","DolocTown.UI.UiGroup","3","2","0","0","0x02001158"
"DolocTown.UI","AnimalFullInfoData","DolocTown.UI.AnimalFullInfoData","class","public","DolocTown.UI.AnimalBaseInfoData","","False","False","","1","11","0","0","0x0200073E"
"DolocTown.UI","AnimalPanel","DolocTown.UI.AnimalPanel","class","public","DolocTown.UI.DolocPagedLinearUI`2<DolocTown.UI.AnimalSlot,DolocTown.UI.AnimalFullInfoData>","","False","False","","12","4","4","0","0x0200073F"
"","<>c__DisplayClass14_0","DolocTown.UI.AnimalPanel/<>c__DisplayClass14_0","class","private","System.Object","","False","True","DolocTown.UI.AnimalPanel","3","2","0","0","0x02001159"
"DolocTown.UI","AnimalSlot","DolocTown.UI.AnimalSlot","class","public","DolocTown.UI.DolocNavigationButton","","False","False","","3","3","1","0","0x02000740"
"DolocTown.UI","AnimalViewer","DolocTown.UI.AnimalViewer","class","public","DolocTown.UI.DolocUiObject","","False","False","","6","13","0","0","0x02000741"
"DolocTown.UI","DocumentData","DolocTown.UI.DocumentData","struct","public","System.ValueType","DolocTown.UI.IUIData","False","True","","2","4","1","0","0x02000742"
"DolocTown.UI","DocumentPanel","DolocTown.UI.DocumentPanel","class","public","DolocTown.UI.DolocPagedLinearUI`2<DolocTown.UI.DocumentSlot,DolocTown.UI.DocumentData>","","False","False","","15","5","5","0","0x02000743"
"","<>c__DisplayClass19_0","DolocTown.UI.DocumentPanel/<>c__DisplayClass19_0","class","private","System.Object","","False","True","DolocTown.UI.DocumentPanel","3","2","0","0","0x0200115A"
"DolocTown.UI","DocumentSlot","DolocTown.UI.DocumentSlot","class","public","DolocTown.UI.DolocNavigationButton","","False","False","","5","1","2","0","0x02000744"
"DolocTown.UI","DocumentViewer","DolocTown.UI.DocumentViewer","class","public","DolocTown.UI.DolocUiObject","DolocTown.UI.IScrollContentRect","False","False","","11","7","3","0","0x02000745"
"DolocTown.UI","BuffIconRenderer","DolocTown.UI.BuffIconRenderer","class","public","DolocTown.UI.DolocNavigationButton","","False","False","","9","4","2","0","0x02000746"
"DolocTown.UI","BuffTip","DolocTown.UI.BuffTip","class","public","DolocTown.UI.DolocBasicTip","","False","False","","6","2","0","0","0x02000747"
"DolocTown.UI","CalendarDateList","DolocTown.UI.CalendarDateList","class","public","DolocTown.UI.DolocGridUI`1<DolocTown.UI.DateSlot>","","False","False","","5","2","1","0","0x02000748"
"DolocTown.UI","CalendarPanel","DolocTown.UI.CalendarPanel","class","public","DolocTown.UI.DolocUIPanel","","False","False","","4","7","0","0","0x02000749"
"DolocTown.UI","DateEventData","DolocTown.UI.DateEventData","struct","public","System.ValueType","DolocTown.UI.IUIData","False","True","","8","7","7","0","0x0200074A"
"DolocTown.UI","CalendarViewer","DolocTown.UI.CalendarViewer","class","public","DolocTown.UI.DolocUIPanel","","False","False","","3","6","0","0","0x0200074B"
"DolocTown.UI","DateEventInfo","DolocTown.UI.DateEventInfo","class","public","DolocTown.UI.DolocUiRecyclableObject","","False","False","","2","2","0","0","0x0200074C"
"DolocTown.UI","DateData","DolocTown.UI.DateData","struct","public","System.ValueType","DolocTown.UI.IUIData","False","True","","8","7","7","0","0x0200074D"
"","<>c__DisplayClass21_0","DolocTown.UI.DateData/<>c__DisplayClass21_0","class","private","System.Object","","False","True","DolocTown.UI.DateData","3","1","0","0","0x0200115B"
"DolocTown.UI","DateSlot","DolocTown.UI.DateSlot","class","public","DolocTown.UI.DolocNavigationButton","","False","False","","3","5","0","0","0x0200074E"
"DolocTown.UI","ArchiveCatalogPanel","DolocTown.UI.ArchiveCatalogPanel","class","public","DolocTown.UI.DolocUIPanel","DolocTown.UI.IScrollContentRect","False","False","","5","3","2","0","0x0200074F"
"DolocTown.UI","ArchiveListViewer","DolocTown.UI.ArchiveListViewer","class","public","DolocTown.UI.DolocScrollGridUI`2<DolocTown.UI.DocumentSlot,DolocTown.UI.DocumentData>","","False","False","","6","1","1","0","0x02000750"
"DolocTown.UI","ArchiveViewer","DolocTown.UI.ArchiveViewer","class","public","DolocTown.UI.DolocUIPanel","","False","False","","4","6","0","0","0x02000751"
"DolocTown.UI","CollectionBookPanel","DolocTown.UI.CollectionBookPanel","class","public","DolocTown.UI.DolocUIPanel","","False","False","","1","8","0","0","0x02000752"
"DolocTown.UI","CollectionBookSubMenu","DolocTown.UI.CollectionBookSubMenu","class","public","DolocTown.UI.HorizontalTextMenu","","False","False","","7","0","2","0","0x02000753"
"DolocTown.UI","AnimalDetailData","DolocTown.UI.AnimalDetailData","struct","public","System.ValueType","DolocTown.UI.IUIData","False","True","","11","10","10","0","0x02000754"
"","<>c__DisplayClass30_0","DolocTown.UI.AnimalDetailData/<>c__DisplayClass30_0","class","private","System.Object","","False","True","DolocTown.UI.AnimalDetailData","2","2","0","0","0x0200115C"
"","<>c","DolocTown.UI.AnimalDetailData/<>c","class","private","System.Object","","False","True","DolocTown.UI.AnimalDetailData","4","3","0","0","0x0200115D"
"DolocTown.UI","AnimalDetailInfo","DolocTown.UI.AnimalDetailInfo","class","public","DolocTown.UI.DolocUiObject","","False","False","","3","5","0","0","0x02000755"
"DolocTown.UI","BookCreatureData","DolocTown.UI.BookCreatureData","struct","public","System.ValueType","DolocTown.UI.IUIData","False","True","","7","6","6","0","0x02000756"
"DolocTown.UI","BookCreatureSlot","DolocTown.UI.BookCreatureSlot","class","public","DolocTown.UI.DolocNavigationButton","","False","False","","3","2","0","0","0x02000757"
"DolocTown.UI","CreatureCatalogPanel","DolocTown.UI.CreatureCatalogPanel","class","public","DolocTown.UI.DolocUIPanel","DolocTown.UI.IScrollContentRect","False","False","","4","2","2","0","0x02000758"
"DolocTown.UI","CreatureListViewer","DolocTown.UI.CreatureListViewer","class","public","DolocTown.UI.DolocScrollGridUI`2<DolocTown.UI.BookCreatureSlot,DolocTown.UI.BookCreatureData>","","False","False","","4","0","1","0","0x02000759"
"DolocTown.UI","CreatureDetailData","DolocTown.UI.CreatureDetailData","struct","public","System.ValueType","DolocTown.UI.IUIData","False","True","","8","7","7","0","0x0200075A"
"DolocTown.UI","CreatureViewer","DolocTown.UI.CreatureViewer","class","public","DolocTown.UI.DolocUIPanel","","False","False","","3","7","0","0","0x0200075B"
"DolocTown.UI","FishDetailData","DolocTown.UI.FishDetailData","struct","public","System.ValueType","DolocTown.UI.IUIData","False","True","","11","10","10","0","0x0200075C"
"","<>c","DolocTown.UI.FishDetailData/<>c","class","private","System.Object","","False","True","DolocTown.UI.FishDetailData","5","4","0","0","0x0200115E"
"DolocTown.UI","FishDetailInfo","DolocTown.UI.FishDetailInfo","class","public","DolocTown.UI.DolocUiObject","","False","False","","3","6","0","0","0x0200075D"
"DolocTown.UI","IScrollContentRect","DolocTown.UI.IScrollContentRect","interface","public","","","True","False","","6","0","3","0","0x0200075E"
"DolocTown.UI","BookItemData","DolocTown.UI.BookItemData","struct","public","System.ValueType","DolocTown.UI.IUIData","False","True","","5","4","4","0","0x0200075F"
"DolocTown.UI","BookItemSlot","DolocTown.UI.BookItemSlot","class","public","DolocTown.UI.DolocNavigationButton","","False","False","","6","5","0","0","0x02000760"
"DolocTown.UI","CategoryOption","DolocTown.UI.CategoryOption","class","public","DolocTown.UI.DolocUiObject","","False","False","","18","10","6","0","0x02000761"
"DolocTown.UI","InputItemViewer","DolocTown.UI.InputItemViewer","class","public","DolocTown.UI.DolocHorizontalUI`1<DolocTown.UI.RecipeSubItemSlot>","","False","False","","11","2","2","0","0x02000762"
"DolocTown.UI","ItemCatalogPanel","DolocTown.UI.ItemCatalogPanel","class","public","DolocTown.UI.DolocUIPanel","DolocTown.UI.IScrollContentRect","False","False","","6","3","2","0","0x02000763"
"DolocTown.UI","ItemListViewer","DolocTown.UI.ItemListViewer","class","public","DolocTown.UI.DolocScrollGridUI`2<DolocTown.UI.BookItemSlot,DolocTown.UI.BookItemData>","","False","False","","7","0","1","0","0x02000764"
"DolocTown.UI","ItemRecipeListViewer","DolocTown.UI.ItemRecipeListViewer","class","public","DolocTown.UI.DolocScrollGridUI`2<DolocTown.UI.ItemRecipeSlot,DolocTown.UI.ItemRecipeData>","","False","False","","15","6","3","0","0x02000765"
"","<>c__DisplayClass17_0","DolocTown.UI.ItemRecipeListViewer/<>c__DisplayClass17_0","class","private","System.Object","","False","True","DolocTown.UI.ItemRecipeListViewer","2","2","0","0","0x0200115F"
"","<>c__DisplayClass17_1","DolocTown.UI.ItemRecipeListViewer/<>c__DisplayClass17_1","class","private","System.Object","","False","True","DolocTown.UI.ItemRecipeListViewer","3","2","0","0","0x02001160"
"DolocTown.UI","ItemRecipeScrollRect","DolocTown.UI.ItemRecipeScrollRect","class","public","UnityEngine.UI.ScrollRect","","False","False","","1","0","0","0","0x02000766"
"DolocTown.UI","ItemRecipeData","DolocTown.UI.ItemRecipeData","struct","public","System.ValueType","DolocTown.UI.IUIData","False","True","","13","12","12","0","0x02000767"
"","<>c","DolocTown.UI.ItemRecipeData/<>c","class","private","System.Object","","False","True","DolocTown.UI.ItemRecipeData","3","2","0","0","0x02001161"
"DolocTown.UI","ItemRecipeSlot","DolocTown.UI.ItemRecipeSlot","class","public","DolocTown.UI.DolocNavigationButton","DolocTown.UI.INavPanel","False","False","","17","11","3","0","0x02000768"
"DolocTown.UI","ItemDetailData","DolocTown.UI.ItemDetailData","struct","public","System.ValueType","DolocTown.UI.IUIData","False","True","","14","11","11","0","0x02000769"
"","<>c__DisplayClass33_0","DolocTown.UI.ItemDetailData/<>c__DisplayClass33_0","class","private","System.Object","","False","True","DolocTown.UI.ItemDetailData","2","1","0","0","0x02001162"
"","<>c","DolocTown.UI.ItemDetailData/<>c","class","private","System.Object","","False","True","DolocTown.UI.ItemDetailData","3","2","0","0","0x02001163"
"","<GetRelatedRecipesData>d__34","DolocTown.UI.ItemDetailData/<GetRelatedRecipesData>d__34","class","private","System.Object","System.Collections.Generic.IEnumerable`1<System.String> | System.Collections.IEnumerable | System.Collections.Generic.IEnumerator`1<System.String> | System.Collections.IEnumerator | System.IDisposable","False","True","DolocTown.UI.ItemDetailData","9","9","2","0","0x02001164"
