"type","method","method_full_name","offset","length","text"
"DolocTown.ElectronicComponent","LoadProtoToEntityMap","System.Collections.Generic.Dictionary`2<System.String,System.Type> DolocTown.ElectronicComponent::LoadProtoToEntityMap()","IL_0071","19","ElectronicComponent"
"DolocTown.ElectronicComponent","LoadProtoToEntityMap","System.Collections.Generic.Dictionary`2<System.String,System.Type> DolocTown.ElectronicComponent::LoadProtoToEntityMap()","IL_0076","9","EComProto"
"DolocTown.PlantBasinTree","AfterLoadEquipment","System.Void DolocTown.PlantBasinTree::AfterLoadEquipment()","IL_0029","10","无效的树作物，已删除"
"DolocTown.EquipmentUtils","LoadEquipmentTypes","System.Collections.Generic.Dictionary`2<System.String,System.Type> DolocTown.EquipmentUtils::LoadEquipmentTypes()","IL_006B","13","EquipmentFunc"
"DolocTown.WeatherDecorator","LoadDecoratorTypes","System.Collections.Generic.Dictionary`2<System.String,System.Type> DolocTown.WeatherDecorator::LoadDecoratorTypes()","IL_0025","2","WD"
"DolocTown.WeatherDecorator","LoadDecoratorTypes","System.Collections.Generic.Dictionary`2<System.String,System.Type> DolocTown.WeatherDecorator::LoadDecoratorTypes()","IL_002A","3","WDP"
"DolocTown.WorkerRenderer","LoadWorkerRendererTypes","System.Collections.Generic.Dictionary`2<System.String,System.Type> DolocTown.WorkerRenderer::LoadWorkerRendererTypes()","IL_0062","11","工作器渲染器Id重复:"
"DolocTown.RoomDataLoadUtils","__AfterLoadAllTerrain","System.Void DolocTown.RoomDataLoadUtils::__AfterLoadAllTerrain(DolocTown.Room)","IL_012C","35","贴纸{0}没有找到对应的宿主 Type<{1}> Index<{2}>"
"DolocTown.TemplateRoomInHouse","LoadLinkGatesInSceneUnique","System.Collections.Generic.Dictionary`2<DolocTown.BuildingLinkGateId,DolocTown.BuildingLinkGate> DolocTown.TemplateRoomInHouse::LoadLinkGatesInSceneUnique()","IL_005A","11","没有找到目标房间ID"""
"DolocTown.TemplateRoomInHouse","LoadLinkGatesInSceneUnique","System.Collections.Generic.Dictionary`2<DolocTown.BuildingLinkGateId,DolocTown.BuildingLinkGate> DolocTown.TemplateRoomInHouse::LoadLinkGatesInSceneUnique()","IL_006A","1",""""
"DolocTown.AchievementSystem","LoadMissionGraph","System.Boolean DolocTown.AchievementSystem::LoadMissionGraph()","IL_001F","13","成就系统: 找不到任务链"""
"DolocTown.AchievementSystem","LoadMissionGraph","System.Boolean DolocTown.AchievementSystem::LoadMissionGraph()","IL_0025","1",""""
"DolocTown.BackgroundRenderer","LoadDefaultPreset","System.Void DolocTown.BackgroundRenderer::LoadDefaultPreset()","IL_000E","8","默认背景预设为空"
"DolocTown.ExpressDrone","OpenDoor","System.Void DolocTown.ExpressDrone::OpenDoor(System.Action)","IL_0014","10","load_items"
"DolocTown.ExpressDrone","Update","System.Void DolocTown.ExpressDrone::Update()","IL_0045","10","load_items"
"DolocTown.FloatingObjectBase","LoadWaterControllerFromScene","System.Void DolocTown.FloatingObjectBase::LoadWaterControllerFromScene()","IL_001D","29","<color=red>没有找到任何水体..</color>"
"DolocTown.GameStateSceneTransition","OnSceneLoaded","System.Void DolocTown.GameStateSceneTransition::OnSceneLoaded()","IL_0071","12","场景加载完成时遇到异常："
"DolocTown.ISceneHandle","LoadScene","System.Void DolocTown.ISceneHandle::LoadScene(DolocTown.Config.Room.SceneInfo)","IL_000C","7","dungeon"
"DolocTown.ISceneHandle","LoadScene","System.Void DolocTown.ISceneHandle::LoadScene(DolocTown.Config.Room.SceneInfo)","IL_0018","14","设置场景背景高度偏移:{0}"
"DolocTown.IDungeonResourceHost","__AfterLoadDungeonResources","System.Void DolocTown.IDungeonResourceHost::__AfterLoadDungeonResources()","IL_0029","18","房间""{0}""移除{1}个无效的资源"
"DolocTown.Room","LoadSceneHandle","DolocTown.ISceneHandle DolocTown.Room::LoadSceneHandle()","IL_0043","6","未找到场景"""
"DolocTown.Room","LoadSceneHandle","DolocTown.ISceneHandle DolocTown.Room::LoadSceneHandle()","IL_004E","17","""的控制柄，请检查场景是否正确配置"
"DolocTown.WwiseSoundManager","LoadBankSync","System.Void DolocTown.WwiseSoundManager::LoadBankSync(System.String)","IL_0000","31","Assets/GameDatabase/Wwise/Bank/"
"DolocTown.WwiseSoundManager","LoadBankSync","System.Void DolocTown.WwiseSoundManager::LoadBankSync(System.String)","IL_0006","6",".asset"
"DolocTown.WwiseSoundManager","LoadBankSync","System.Void DolocTown.WwiseSoundManager::LoadBankSync(System.String)","IL_004A","25","加载Sound Bank失败! address: "
"DolocTown.WwiseSoundManager","LoadBankSync","System.Void DolocTown.WwiseSoundManager::LoadBankSync(System.String)","IL_0071","15","已加载Sound Bank: "
"DolocTown.WwiseSoundManager","UnloadSoundBank","System.Void DolocTown.WwiseSoundManager::UnloadSoundBank(System.String)","IL_0013","15","已卸载Sound Bank: "
"DolocTown.WwiseSoundManager","UnloadAllSoundBanks","System.Void DolocTown.WwiseSoundManager::UnloadAllSoundBanks()","IL_0010","16","已卸载全部Sound Banks"
"DolocTown.WwiseSoundManager",".cctor","System.Void DolocTown.WwiseSoundManager::.cctor()","IL_0226","25","PLAY_CHARACTER_GUN_RELOAD"
"DolocTown.ModUiState/<>c__DisplayClass43_1","<UploadMod>b__1","System.Void DolocTown.ModUiState/<>c__DisplayClass43_1::<UploadMod>b__1()","IL_0000","17","{0} local mod {1}"
"DolocTown.DolocUserInput","LoadBindingOverrides","System.Void DolocTown.DolocUserInput::LoadBindingOverrides()","IL_0024","8","加载按键绑定失败"
"DolocTown.DolocUserInput","LoadBindingOverrides","System.Void DolocTown.DolocUserInput::LoadBindingOverrides()","IL_0030","8","设置按键绑定失败"
"DolocTown.TextureUtils","SaveAsPng","System.Void DolocTown.TextureUtils::SaveAsPng(UnityEngine.Texture2D,System.String)","IL_0001","4",".png"
"DolocTown.TextureUtils","SaveAsPng","System.Void DolocTown.TextureUtils::SaveAsPng(UnityEngine.Texture2D,System.String)","IL_000E","4",".png"
"DolocTown.TextureUtils","SaveAsPng","System.Void DolocTown.TextureUtils::SaveAsPng(UnityEngine.Texture2D,System.String)","IL_0047","12","PNG 图像已保存到: "
"DolocTown.VersionPatchFunctions","Patch09223","System.Void DolocTown.VersionPatchFunctions::Patch09223()","IL_001D","26","archive_chip_guide_adtsk_1"
"DolocTown.VersionPatchFunctions","Patch09223","System.Void DolocTown.VersionPatchFunctions::Patch09223()","IL_002A","26","archive_chip_guide_adtsk_1"
"DolocTown.VersionPatchFunctions","Patch09223","System.Void DolocTown.VersionPatchFunctions::Patch09223()","IL_0034","26","archive_chip_guide_adtsk_2"
"DolocTown.VersionPatchFunctions","UpdateTo09303","System.Void DolocTown.VersionPatchFunctions::UpdateTo09303()","IL_000C","25","archive_plant_guide_actsk"
"DolocTown.VersionPatchFunctions","UpdateTo09405","System.Void DolocTown.VersionPatchFunctions::UpdateTo09405()","IL_000C","25","archive_plant_guide_actsk"
"DolocTown.VersionPatchFunctions","UpdateTo09411","System.Void DolocTown.VersionPatchFunctions::UpdateTo09411()","IL_002A","29","archive_chip_guide.first_chip"
"DolocTown.VersionPatchFunctions","UpdateTo09411","System.Void DolocTown.VersionPatchFunctions::UpdateTo09411()","IL_0035","25","archive_plant_guide_actsk"
"DolocTown.VersionPatchFunctions","UpdateTo09411","System.Void DolocTown.VersionPatchFunctions::UpdateTo09411()","IL_0051","31","archive_plant_guide.first_plant"
"DolocTown.MaskTextureDictionaryConverter","WriteJson","System.Void DolocTown.MaskTextureDictionaryConverter::WriteJson(Newtonsoft.Json.JsonWriter,System.Object,Newtonsoft.Json.JsonSerializer)","IL_0009","38","Expected Dictionary<string, Texture2D>"
"DolocTown.MaskTextureDictionaryConverter","ReadJson","System.Object DolocTown.MaskTextureDictionaryConverter::ReadJson(Newtonsoft.Json.JsonReader,System.Type,System.Object,Newtonsoft.Json.JsonSerializer)","IL_000B","36","Expected Dictionary<string, byte[,]>"
"DolocTown.VectorConverter","ReadJson","System.Object DolocTown.VectorConverter::ReadJson(Newtonsoft.Json.JsonReader,System.Type,System.Object,Newtonsoft.Json.JsonSerializer)","IL_01B6","25","Unexpected Error Occurred"
"DolocTown.BaseArchiveData","GetMoney","System.String DolocTown.BaseArchiveData::GetMoney()","IL_0000","5","{0} G"
"DolocTown.BaseArchiveData","GetGameTimeSpan","System.String DolocTown.BaseArchiveData::GetGameTimeSpan()","IL_0022","10","{0}:{1:D2}"
"DolocTown.DataTracker","_PackExceptionData","System.Void DolocTown.DataTracker::_PackExceptionData(RedSaw.ExceptionAnalyzeResult,System.Action`1<Newtonsoft.Json.Linq.JObject>)","IL_0085","7","archive"
"DolocTown.GameEntitySystem`1","CreateManagerFromAttribute","System.Boolean DolocTown.GameEntitySystem`1::CreateManagerFromAttribute(System.Type,UnityEngine.Transform,DolocTown.GameEntityManagerBaseAttribute,DolocTown.GameEntityManager&)","IL_0010","41","GameEntitySystem.cs: load prefab failed """
"DolocTown.SceneManagement","LoadScenes","DolocTown.SceneInfo[] DolocTown.SceneManagement::LoadScenes()","IL_0029","5","场景名:"""
"DolocTown.SceneManagement","LoadScenes","DolocTown.SceneInfo[] DolocTown.SceneManagement::LoadScenes()","IL_002F","8","""不合法，已忽略"
"DolocTown.SceneManagement","LoadScenes","DolocTown.SceneInfo[] DolocTown.SceneManagement::LoadScenes()","IL_0062","5","场景名:"""
"DolocTown.SceneManagement","LoadScenes","DolocTown.SceneInfo[] DolocTown.SceneManagement::LoadScenes()","IL_0068","8","""不合法，已忽略"
"DolocTown.SceneManagement","LoadScenes","DolocTown.SceneInfo[] DolocTown.SceneManagement::LoadScenes()","IL_0087","5","场景名:"""
"DolocTown.SceneManagement","LoadScenes","DolocTown.SceneInfo[] DolocTown.SceneManagement::LoadScenes()","IL_008D","8","""不合法，已忽略"
"DolocTown.SceneManager","_LoadSceneAsync","System.Boolean DolocTown.SceneManager::_LoadSceneAsync(System.Int32,System.Action)","IL_0019","9","场景{0}已经加载"
"DolocTown.SceneManager","LoadSceneAsync","System.Boolean DolocTown.SceneManager::LoadSceneAsync(System.String,System.Action)","IL_0010","2","场景"
"DolocTown.SceneManager","LoadSceneAsync","System.Boolean DolocTown.SceneManager::LoadSceneAsync(System.String,System.Action)","IL_0016","3","不存在"
"DolocTown.SceneManager","UnloadAll","System.Void DolocTown.SceneManager::UnloadAll()","IL_0006","10","sys_global"
"DolocTown.SceneManager/<CoroutineLoadSceneAsyncEx>d__11","MoveNext","System.Boolean DolocTown.SceneManager/<CoroutineLoadSceneAsyncEx>d__11::MoveNext()","IL_009B","40","Scene load progress 90% took {0} seconds"
"DolocTown.SceneManager/<CoroutineLoadSceneAsyncEx>d__11","MoveNext","System.Boolean DolocTown.SceneManager/<CoroutineLoadSceneAsyncEx>d__11::MoveNext()","IL_00ED","33","Total scene load took {0} seconds"
"DolocTown.SceneManager/<>c__DisplayClass24_0","<UnloadAll>b__0","System.Void DolocTown.SceneManager/<>c__DisplayClass24_0::<UnloadAll>b__0()","IL_0000","2","场景"
"DolocTown.SceneManager/<>c__DisplayClass24_0","<UnloadAll>b__0","System.Void DolocTown.SceneManager/<>c__DisplayClass24_0::<UnloadAll>b__0()","IL_0020","4","被卸载了"
"DolocTown.UpdateLogHelper","LoadLogs","System.String DolocTown.UpdateLogHelper::LoadLogs(System.Boolean,System.Boolean)","IL_0019","7","解析日志文件:"
"DolocTown.UpdateLogHelper","LoadLogs","System.String DolocTown.UpdateLogHelper::LoadLogs(System.Boolean,System.Boolean)","IL_00A2","1","
"
"DolocTown.UpdateLogHelper","LoadLogs","System.String DolocTown.UpdateLogHelper::LoadLogs(System.Boolean,System.Boolean)","IL_00B3","5","    
"
"DolocTown.UpdateLogHelper","LoadLogs","System.String DolocTown.UpdateLogHelper::LoadLogs(System.Boolean,System.Boolean)","IL_0101","5","    
"
"DolocTown.DolocLuaLoader","LoadLua","System.Byte[] DolocTown.DolocLuaLoader::LoadLua(System.String&)","IL_0000","19","Assets/Scripts/Lua/"
"DolocTown.DolocLuaLoader","LoadLua","System.Byte[] DolocTown.DolocLuaLoader::LoadLua(System.String&)","IL_0007","4",".lua"
"DolocTown.DolocLuaLoader","ReadLua","System.String DolocTown.DolocLuaLoader::ReadLua(System.String)","IL_0000","19","Assets/Scripts/Lua/"
"DolocTown.DolocLuaLoader","ReadLua","System.String DolocTown.DolocLuaLoader::ReadLua(System.String)","IL_0006","4",".lua"
"DolocTown.GameDataTracker.DataUploader","_TraceDayUpgrade","System.Void DolocTown.GameDataTracker.DataUploader::_TraceDayUpgrade(System.Int32,System.Int32,System.String)","IL_0007","3","day"
"DolocTown.GameDataTracker.DataUploader","_TraceDayUpgrade","System.Void DolocTown.GameDataTracker.DataUploader::_TraceDayUpgrade(System.Int32,System.Int32,System.String)","IL_0018","12","upgrade_name"
"DolocTown.GameDataTracker.DataUploader","_TraceDayUpgrade","System.Void DolocTown.GameDataTracker.DataUploader::_TraceDayUpgrade(System.Int32,System.Int32,System.String)","IL_0029","4","cost"
"DolocTown.GameDataTracker.DataUploader","_TraceDayUpgrade","System.Void DolocTown.GameDataTracker.DataUploader::_TraceDayUpgrade(System.Int32,System.Int32,System.String)","IL_003A","7","user_id"
"DolocTown.GameDataTracker.DataUploader","_TraceDayUpgrade","System.Void DolocTown.GameDataTracker.DataUploader::_TraceDayUpgrade(System.Int32,System.Int32,System.String)","IL_004E","61","http://1.13.18.185:8688/doloctown/tracedata/dayupgrade/upload"
"DolocTown.GameDataTracker.DataUploader","_TraceDayUpgrade","System.Void DolocTown.GameDataTracker.DataUploader::_TraceDayUpgrade(System.Int32,System.Int32,System.String)","IL_0059","16","application/json"
"DolocTown.GameDataTracker.DataUploader","_TraceDayMoney","System.Void DolocTown.GameDataTracker.DataUploader::_TraceDayMoney(System.Int32,System.Int32,System.Int32)","IL_0007","3","day"
"DolocTown.GameDataTracker.DataUploader","_TraceDayMoney","System.Void DolocTown.GameDataTracker.DataUploader::_TraceDayMoney(System.Int32,System.Int32,System.Int32)","IL_0018","5","money"
"DolocTown.GameDataTracker.DataUploader","_TraceDayMoney","System.Void DolocTown.GameDataTracker.DataUploader::_TraceDayMoney(System.Int32,System.Int32,System.Int32)","IL_0029","11","total_money"
"DolocTown.GameDataTracker.DataUploader","_TraceDayMoney","System.Void DolocTown.GameDataTracker.DataUploader::_TraceDayMoney(System.Int32,System.Int32,System.Int32)","IL_003A","7","user_id"
"DolocTown.GameDataTracker.DataUploader","_TraceDayMoney","System.Void DolocTown.GameDataTracker.DataUploader::_TraceDayMoney(System.Int32,System.Int32,System.Int32)","IL_004E","59","http://1.13.18.185:8688/doloctown/tracedata/daymoney/upload"
"DolocTown.GameDataTracker.DataUploader","_TraceDayMoney","System.Void DolocTown.GameDataTracker.DataUploader::_TraceDayMoney(System.Int32,System.Int32,System.Int32)","IL_0059","16","application/json"
"DolocTown.GameDataTracker.DataUploader","_TraceExpressDrone","System.Void DolocTown.GameDataTracker.DataUploader::_TraceExpressDrone(System.Collections.Generic.IEnumerable`1<System.ValueTuple`2<DolocTown.Item,System.Int32>>)","IL_00BA","4","name"
"DolocTown.GameDataTracker.DataUploader","_TraceExpressDrone","System.Void DolocTown.GameDataTracker.DataUploader::_TraceExpressDrone(System.Collections.Generic.IEnumerable`1<System.ValueTuple`2<DolocTown.Item,System.Int32>>)","IL_00CD","5","count"
"DolocTown.GameDataTracker.DataUploader","_TraceExpressDrone","System.Void DolocTown.GameDataTracker.DataUploader::_TraceExpressDrone(System.Collections.Generic.IEnumerable`1<System.ValueTuple`2<DolocTown.Item,System.Int32>>)","IL_00E0","5","price"
"DolocTown.GameDataTracker.DataUploader","_TraceExpressDrone","System.Void DolocTown.GameDataTracker.DataUploader::_TraceExpressDrone(System.Collections.Generic.IEnumerable`1<System.ValueTuple`2<DolocTown.Item,System.Int32>>)","IL_011F","5","items"
"DolocTown.GameDataTracker.DataUploader","_TraceExpressDrone","System.Void DolocTown.GameDataTracker.DataUploader::_TraceExpressDrone(System.Collections.Generic.IEnumerable`1<System.ValueTuple`2<DolocTown.Item,System.Int32>>)","IL_012B","3","day"
"DolocTown.GameDataTracker.DataUploader","_TraceExpressDrone","System.Void DolocTown.GameDataTracker.DataUploader::_TraceExpressDrone(System.Collections.Generic.IEnumerable`1<System.ValueTuple`2<DolocTown.Item,System.Int32>>)","IL_014A","7","user_id"
"DolocTown.GameDataTracker.DataUploader","_TraceExpressDrone","System.Void DolocTown.GameDataTracker.DataUploader::_TraceExpressDrone(System.Collections.Generic.IEnumerable`1<System.ValueTuple`2<DolocTown.Item,System.Int32>>)","IL_015E","63","http://1.13.18.185:8688/doloctown/tracedata/expressdrone/upload"
"DolocTown.GameDataTracker.DataUploader","_TraceExpressDrone","System.Void DolocTown.GameDataTracker.DataUploader::_TraceExpressDrone(System.Collections.Generic.IEnumerable`1<System.ValueTuple`2<DolocTown.Item,System.Int32>>)","IL_0169","16","application/json"
"DolocTown.GameDataTracker.DataUploader","_TrackMissionData","System.Void DolocTown.GameDataTracker.DataUploader::_TrackMissionData(System.String,System.Int32,System.Int32)","IL_0007","10","mission_id"
"DolocTown.GameDataTracker.DataUploader","_TrackMissionData","System.Void DolocTown.GameDataTracker.DataUploader::_TrackMissionData(System.String,System.Int32,System.Int32)","IL_0018","5","start"
"DolocTown.GameDataTracker.DataUploader","_TrackMissionData","System.Void DolocTown.GameDataTracker.DataUploader::_TrackMissionData(System.String,System.Int32,System.Int32)","IL_0029","3","end"
"DolocTown.GameDataTracker.DataUploader","_TrackMissionData","System.Void DolocTown.GameDataTracker.DataUploader::_TrackMissionData(System.String,System.Int32,System.Int32)","IL_003A","7","user_id"
"DolocTown.GameDataTracker.DataUploader","_TrackMissionData","System.Void DolocTown.GameDataTracker.DataUploader::_TrackMissionData(System.String,System.Int32,System.Int32)","IL_004E","61","http://1.13.18.185:8688/doloctown/tracedata/daymission/upload"
"DolocTown.GameDataTracker.DataUploader","_TrackMissionData","System.Void DolocTown.GameDataTracker.DataUploader::_TrackMissionData(System.String,System.Int32,System.Int32)","IL_0059","16","application/json"
"DolocTown.GameDataTracker.DolocTownURL","get_BUG_REPORT_EXCEPTION","System.String DolocTown.GameDataTracker.DolocTownURL::get_BUG_REPORT_EXCEPTION()","IL_0000","52","http://146.56.231.143/doloctown/bug/exception/upload"
"DolocTown.UI.SplashController","LoadSplashJson","System.Void DolocTown.UI.SplashController::LoadSplashJson()","IL_0000","11","splash_text"
"DolocTown.UI.SplashController","LoadSplashJson","System.Void DolocTown.UI.SplashController::LoadSplashJson()","IL_0014","27","Splash text json not found!"
"DolocTown.UI.SplashController","get_settingFilePath","System.String DolocTown.UI.SplashController::get_settingFilePath()","IL_0005","4","SAVE"
"DolocTown.UI.LoadingPanel",".ctor","System.Void DolocTown.UI.LoadingPanel::.ctor()","IL_0009","3","..."
"DolocTown.UI.LoadingPanel",".ctor","System.Void DolocTown.UI.LoadingPanel::.ctor()","IL_0011","0",""
"DolocTown.UI.LoadingPanel",".ctor","System.Void DolocTown.UI.LoadingPanel::.ctor()","IL_0019","1","."
"DolocTown.UI.LoadingPanel",".ctor","System.Void DolocTown.UI.LoadingPanel::.ctor()","IL_0021","2",".."
"DolocTown.UI.TutorialPanel","LoadPage","System.Boolean DolocTown.UI.TutorialPanel::LoadPage(System.String)","IL_006A","8","预制体加载失败："
"DolocTown.GameData.MissionRequire_Graph","TryLoadTemplateAndCondition","System.Boolean DolocTown.GameData.MissionRequire_Graph::TryLoadTemplateAndCondition(DolocTown.NodeCanvas.MissionRequireTemplate&,DolocTown.NodeCanvas.DialogueConditionTask&,DolocTown.NodeCanvas.CustomMissionProgressFunc&)","IL_0022","6","任务链模板"""
"DolocTown.GameData.MissionRequire_Graph","TryLoadTemplateAndCondition","System.Boolean DolocTown.GameData.MissionRequire_Graph::TryLoadTemplateAndCondition(DolocTown.NodeCanvas.MissionRequireTemplate&,DolocTown.NodeCanvas.DialogueConditionTask&,DolocTown.NodeCanvas.CustomMissionProgressFunc&)","IL_002D","5","""加载失败"
"DolocTown.GameData.MissionRequire_Graph","TryLoadTemplateAndCondition","System.Boolean DolocTown.GameData.MissionRequire_Graph::TryLoadTemplateAndCondition(DolocTown.NodeCanvas.MissionRequireTemplate&,DolocTown.NodeCanvas.DialogueConditionTask&,DolocTown.NodeCanvas.CustomMissionProgressFunc&)","IL_004E","8","找不到任务节点"""
"DolocTown.GameData.MissionRequire_Graph","TryLoadTemplateAndCondition","System.Boolean DolocTown.GameData.MissionRequire_Graph::TryLoadTemplateAndCondition(DolocTown.NodeCanvas.MissionRequireTemplate&,DolocTown.NodeCanvas.DialogueConditionTask&,DolocTown.NodeCanvas.CustomMissionProgressFunc&)","IL_0059","1",""""
"DolocTown.GameData.MissionRequire_Graph","TryLoadTemplateAndCondition","System.Boolean DolocTown.GameData.MissionRequire_Graph::TryLoadTemplateAndCondition(DolocTown.NodeCanvas.MissionRequireTemplate&,DolocTown.NodeCanvas.DialogueConditionTask&,DolocTown.NodeCanvas.CustomMissionProgressFunc&)","IL_0074","5","任务节点"""
"DolocTown.GameData.MissionRequire_Graph","TryLoadTemplateAndCondition","System.Boolean DolocTown.GameData.MissionRequire_Graph::TryLoadTemplateAndCondition(DolocTown.NodeCanvas.MissionRequireTemplate&,DolocTown.NodeCanvas.DialogueConditionTask&,DolocTown.NodeCanvas.CustomMissionProgressFunc&)","IL_007F","22","""不是MissionNodeListener"
"DolocTown.GameData.MissionRequire_Graph","TryLoadTemplateAndCondition","System.Boolean DolocTown.GameData.MissionRequire_Graph::TryLoadTemplateAndCondition(DolocTown.NodeCanvas.MissionRequireTemplate&,DolocTown.NodeCanvas.DialogueConditionTask&,DolocTown.NodeCanvas.CustomMissionProgressFunc&)","IL_00A3","23","任务链模板: {0}.{1}.{2} 加载失败"
"DolocTown.GameData.MonsterAttackBehaviourSOBullet","LoadDefaultValues_Bullet","System.Void DolocTown.GameData.MonsterAttackBehaviourSOBullet::LoadDefaultValues_Bullet()","IL_0046","17","PLAY_DRONE_ATTACK"
"DolocTown.GameData.DataPersistenceManager","LoadGame","System.Boolean DolocTown.GameData.DataPersistenceManager::LoadGame(System.Int32)","IL_001C","9","没有数据，新建存档"
"DolocTown.GameData.DataPersistenceManager","LoadGame","System.Boolean DolocTown.GameData.DataPersistenceManager::LoadGame(System.Int32)","IL_007F","6","加载数据块"""
"DolocTown.GameData.DataPersistenceManager","LoadGame","System.Boolean DolocTown.GameData.DataPersistenceManager::LoadGame(System.Int32)","IL_008F","6","""时遇到异常"
"DolocTown.GameData.FileUtils","TryLoadJson","System.Boolean DolocTown.GameData.FileUtils::TryLoadJson(System.String,Newtonsoft.Json.JsonSerializerSettings,T&)","IL_003E","8","读取文件成功: "
"DolocTown.GameData.FileUtils","TryLoadJson","System.Boolean DolocTown.GameData.FileUtils::TryLoadJson(System.String,Newtonsoft.Json.JsonSerializerSettings,T&)","IL_0052","8","读取文件失败: "
"DolocTown.GameData.FileUtils","TrySaveJson","System.Boolean DolocTown.GameData.FileUtils::TrySaveJson(System.String,T,Newtonsoft.Json.JsonSerializerSettings)","IL_004D","8","写入文件成功: "
"DolocTown.GameData.FileUtils","TrySaveJson","System.Boolean DolocTown.GameData.FileUtils::TrySaveJson(System.String,T,Newtonsoft.Json.JsonSerializerSettings)","IL_0061","8","写入文件失败: "
"DolocTown.GameData.FileUtils","TryLoadText","System.Boolean DolocTown.GameData.FileUtils::TryLoadText(System.String,System.String&)","IL_001E","8","读取文本失败: "
"DolocTown.GameData.FileUtils","TrySaveText","System.Boolean DolocTown.GameData.FileUtils::TrySaveText(System.String,System.String)","IL_0020","8","写入文本失败: "
"DolocTown.GameData.LocalSave","get_dataDirPath","System.String DolocTown.GameData.LocalSave::get_dataDirPath()","IL_0005","4","SAVE"
"DolocTown.GameData.LocalSave","get_achievementDataFileName","System.String DolocTown.GameData.LocalSave::get_achievementDataFileName()","IL_0000","17","achievements.data"
"DolocTown.GameData.LocalSave","get_firstPlayFlagFileName","System.String DolocTown.GameData.LocalSave::get_firstPlayFlagFileName()","IL_0000","7","fp.flag"
"DolocTown.GameData.LocalSave","get_convertDataFlagFileName","System.String DolocTown.GameData.LocalSave::get_convertDataFlagFileName()","IL_0000","9","0.92.flag"
"DolocTown.GameData.LocalSave","GetDataBackupPath","System.String DolocTown.GameData.LocalSave::GetDataBackupPath(System.Int32)","IL_0013","4","-bak"
"DolocTown.GameData.LocalSave","GetDataPrevPath","System.String DolocTown.GameData.LocalSave::GetDataPrevPath(System.Int32)","IL_0013","5","-prev"
"DolocTown.GameData.LocalSave","GetDataTempPath","System.String DolocTown.GameData.LocalSave::GetDataTempPath(System.Int32)","IL_0013","4","-tmp"
"DolocTown.GameData.LocalSave","get_settingFullPath","System.String DolocTown.GameData.LocalSave::get_settingFullPath()","IL_0006","18","user_settings.json"
"DolocTown.GameData.LocalSave","get_rebindsFullPath","System.String DolocTown.GameData.LocalSave::get_rebindsFullPath()","IL_0006","16","key_rebinds.json"
"DolocTown.GameData.LocalSave","get_modManagerFullPath","System.String DolocTown.GameData.LocalSave::get_modManagerFullPath()","IL_0006","14","mod_infos.json"
"DolocTown.GameData.LocalSave","GetMissionLogPath","System.String DolocTown.GameData.LocalSave::GetMissionLogPath(System.Int32)","IL_0006","36","./.mission_logs/mission_log_{0}.data"
"DolocTown.GameData.LocalSave","Validate","System.Void DolocTown.GameData.LocalSave::Validate()","IL_0005","5","Media"
"DolocTown.GameData.LocalSave","Validate","System.Void DolocTown.GameData.LocalSave::Validate()","IL_004C","0",""
"DolocTown.GameData.LocalSave","Validate","System.Void DolocTown.GameData.LocalSave::Validate()","IL_00AD","15","加密存档文件{0}成功：{1}"
"DolocTown.GameData.LocalSave","Validate","System.Void DolocTown.GameData.LocalSave::Validate()","IL_012F","27","demo-doloc-archive-{0}.data"
"DolocTown.GameData.LocalSave","LoadGame","System.Boolean DolocTown.GameData.LocalSave::LoadGame(System.Int32,DolocTown.GameData.ArchiveDataHandle&)","IL_0027","0",""
"DolocTown.GameData.LocalSave","LoadGame","System.Boolean DolocTown.GameData.LocalSave::LoadGame(System.Int32,DolocTown.GameData.ArchiveDataHandle&)","IL_0075","0",""
"DolocTown.GameData.LocalSave","LoadGame","System.Boolean DolocTown.GameData.LocalSave::LoadGame(System.Int32,DolocTown.GameData.ArchiveDataHandle&)","IL_00CE","15","读入存档文件{0}失败：{1}"
"DolocTown.GameData.LocalSave","LoadGame","System.Boolean DolocTown.GameData.LocalSave::LoadGame(System.Int32,DolocTown.GameData.ArchiveDataHandle&)","IL_0106","15","打开存档文件{0}失败：{1}"
"DolocTown.GameData.LocalSave","LoadGame","System.Boolean DolocTown.GameData.LocalSave::LoadGame(System.Int32,DolocTown.GameData.ArchiveDataHandle&)","IL_013C","15","读入存档文件{0}成功：{1}"
"DolocTown.GameData.LocalSave","SaveGame","System.Boolean DolocTown.GameData.LocalSave::SaveGame(DolocTown.GameData.ArchiveDataHandle,System.Int32)","IL_0084","13","存档{0}备份成功：{1}"
"DolocTown.GameData.LocalSave","SaveGame","System.Boolean DolocTown.GameData.LocalSave::SaveGame(DolocTown.GameData.ArchiveDataHandle,System.Int32)","IL_00A3","14","写入存档{0}成功: {1}"
"DolocTown.GameData.LocalSave","SaveGame","System.Boolean DolocTown.GameData.LocalSave::SaveGame(DolocTown.GameData.ArchiveDataHandle,System.Int32)","IL_00BE","15","写入存档文件{0}失败：{1}"
"DolocTown.GameData.LocalSave","SaveGame","System.Boolean DolocTown.GameData.LocalSave::SaveGame(DolocTown.GameData.ArchiveDataHandle,System.Int32)","IL_00E9","9","临时文件清理失败："
"DolocTown.GameData.LocalSave","DuplicateGame","System.Boolean DolocTown.GameData.LocalSave::DuplicateGame(System.Int32,System.Int32&)","IL_003A","0",""
