"type","method","method_full_name","offset","length","text"
"DolocTown.Config.Item.ItemFunctionFilm",".ctor","System.Void DolocTown.Config.Item.ItemFunctionFilm::.ctor(SimpleJSON.JSONNode)","IL_0021","14","healing_amount"
"DolocTown.Config.Item.ItemFunctionFilm","ToString","System.String DolocTown.Config.Item.ItemFunctionFilm::ToString()","IL_0008","16","{ HealingAmount:"
"DolocTown.Config.Item.ItemFunctionMotorKey","ToString","System.String DolocTown.Config.Item.ItemFunctionMotorKey::ToString()","IL_0000","3","{ }"
"DolocTown.Config.Item.ItemFunctionPatch",".ctor","System.Void DolocTown.Config.Item.ItemFunctionPatch::.ctor(SimpleJSON.JSONNode)","IL_0008","14","healing_amount"
"DolocTown.Config.Item.ItemFunctionPatch",".ctor","System.Void DolocTown.Config.Item.ItemFunctionPatch::.ctor(SimpleJSON.JSONNode)","IL_0021","14","healing_amount"
"DolocTown.Config.Item.ItemFunctionPatch","ToString","System.String DolocTown.Config.Item.ItemFunctionPatch::ToString()","IL_0000","16","{ HealingAmount:"
"DolocTown.Config.Item.TbToolOverride",".ctor","System.Void DolocTown.Config.Item.TbToolOverride::.ctor(SimpleJSON.JSONNode)","IL_0058","24","[Config] Duplicate key: "
"DolocTown.Config.Item.TbToolOverride",".ctor","System.Void DolocTown.Config.Item.TbToolOverride::.ctor(SimpleJSON.JSONNode)","IL_0063","25"," in table: TbToolOverride"
"DolocTown.Config.Item.ToolOverrideInfo",".ctor","System.Void DolocTown.Config.Item.ToolOverrideInfo::.ctor(SimpleJSON.JSONNode)","IL_0033","2","id"
"DolocTown.Config.Item.ToolOverrideInfo",".ctor","System.Void DolocTown.Config.Item.ToolOverrideInfo::.ctor(SimpleJSON.JSONNode)","IL_004C","2","id"
"DolocTown.Config.Item.ToolOverrideInfo",".ctor","System.Void DolocTown.Config.Item.ToolOverrideInfo::.ctor(SimpleJSON.JSONNode)","IL_0061","15","override_levels"
"DolocTown.Config.Item.ToolOverrideInfo",".ctor","System.Void DolocTown.Config.Item.ToolOverrideInfo::.ctor(SimpleJSON.JSONNode)","IL_010D","19","override_spawn_luts"
"DolocTown.Config.Item.ToolOverrideInfo",".ctor","System.Void DolocTown.Config.Item.ToolOverrideInfo::.ctor(SimpleJSON.JSONNode)","IL_01C0","24","extra_spawn_luts_by_name"
"DolocTown.Config.Item.ToolOverrideInfo",".ctor","System.Void DolocTown.Config.Item.ToolOverrideInfo::.ctor(SimpleJSON.JSONNode)","IL_0273","25","extra_spawn_luts_by_class"
"DolocTown.Config.Item.ToolOverrideInfo","Resolve","System.Void DolocTown.Config.Item.ToolOverrideInfo::Resolve(System.Collections.Generic.Dictionary`2<System.String,System.Object>)","IL_0002","11","Item.TbItem"
"DolocTown.Config.Item.ToolOverrideInfo","ToString","System.String DolocTown.Config.Item.ToolOverrideInfo::ToString()","IL_0009","5","{ Id:"
"DolocTown.Config.Item.ToolOverrideInfo","ToString","System.String DolocTown.Config.Item.ToolOverrideInfo::ToString()","IL_001A","16",",OverrideLevels:"
"DolocTown.Config.Item.ToolOverrideInfo","ToString","System.String DolocTown.Config.Item.ToolOverrideInfo::ToString()","IL_0030","19",",OverrideSpawnLuts:"
"DolocTown.Config.Item.ToolOverrideInfo","ToString","System.String DolocTown.Config.Item.ToolOverrideInfo::ToString()","IL_0046","22",",ExtraSpawnLutsByName:"
"DolocTown.Config.Item.ToolOverrideInfo","ToString","System.String DolocTown.Config.Item.ToolOverrideInfo::ToString()","IL_005C","23",",ExtraSpawnLutsByClass:"
"DolocTown.Config.Item.ToolOverrideInfo","ToString","System.String DolocTown.Config.Item.ToolOverrideInfo::ToString()","IL_0074","2",",}"
"DolocTown.Config.Item.ToolOverrideLevel",".ctor","System.Void DolocTown.Config.Item.ToolOverrideLevel::.ctor(SimpleJSON.JSONNode)","IL_0007","21","target_resource_class"
"DolocTown.Config.Item.ToolOverrideLevel",".ctor","System.Void DolocTown.Config.Item.ToolOverrideLevel::.ctor(SimpleJSON.JSONNode)","IL_0020","21","target_resource_class"
"DolocTown.Config.Item.ToolOverrideLevel",".ctor","System.Void DolocTown.Config.Item.ToolOverrideLevel::.ctor(SimpleJSON.JSONNode)","IL_0035","14","override_level"
"DolocTown.Config.Item.ToolOverrideLevel",".ctor","System.Void DolocTown.Config.Item.ToolOverrideLevel::.ctor(SimpleJSON.JSONNode)","IL_004E","14","override_level"
"DolocTown.Config.Item.ToolOverrideLevel","ToString","System.String DolocTown.Config.Item.ToolOverrideLevel::ToString()","IL_0008","22","{ TargetResourceClass:"
"DolocTown.Config.Item.ToolOverrideLevel","ToString","System.String DolocTown.Config.Item.ToolOverrideLevel::ToString()","IL_0027","15",",OverrideLevel:"
"DolocTown.Config.Item.ToolOverrideLevel","ToString","System.String DolocTown.Config.Item.ToolOverrideLevel::ToString()","IL_0040","2",",}"
"DolocTown.Config.Item.ToolOverrideSpawnLut",".ctor","System.Void DolocTown.Config.Item.ToolOverrideSpawnLut::.ctor(SimpleJSON.JSONNode)","IL_0007","21","target_resource_class"
"DolocTown.Config.Item.ToolOverrideSpawnLut",".ctor","System.Void DolocTown.Config.Item.ToolOverrideSpawnLut::.ctor(SimpleJSON.JSONNode)","IL_0020","21","target_resource_class"
"DolocTown.Config.Item.ToolOverrideSpawnLut",".ctor","System.Void DolocTown.Config.Item.ToolOverrideSpawnLut::.ctor(SimpleJSON.JSONNode)","IL_0035","18","override_spawn_lut"
"DolocTown.Config.Item.ToolOverrideSpawnLut",".ctor","System.Void DolocTown.Config.Item.ToolOverrideSpawnLut::.ctor(SimpleJSON.JSONNode)","IL_004E","18","override_spawn_lut"
"DolocTown.Config.Item.ToolOverrideSpawnLut","Resolve","System.Void DolocTown.Config.Item.ToolOverrideSpawnLut::Resolve(System.Collections.Generic.Dictionary`2<System.String,System.Object>)","IL_0002","16","Item.TbItemSpawn"
"DolocTown.Config.Item.ToolOverrideSpawnLut","ToString","System.String DolocTown.Config.Item.ToolOverrideSpawnLut::ToString()","IL_0008","22","{ TargetResourceClass:"
"DolocTown.Config.Item.ToolOverrideSpawnLut","ToString","System.String DolocTown.Config.Item.ToolOverrideSpawnLut::ToString()","IL_0027","18",",OverrideSpawnLut:"
"DolocTown.Config.Item.ToolOverrideSpawnLut","ToString","System.String DolocTown.Config.Item.ToolOverrideSpawnLut::ToString()","IL_0038","2",",}"
"DolocTown.Config.Building.BuildingExteriorData",".ctor","System.Void DolocTown.Config.Building.BuildingExteriorData::.ctor(SimpleJSON.JSONNode)","IL_0035","18","override_item_icon"
"DolocTown.Config.Building.BuildingExteriorData",".ctor","System.Void DolocTown.Config.Building.BuildingExteriorData::.ctor(SimpleJSON.JSONNode)","IL_004E","18","override_item_icon"
"DolocTown.Config.Building.BuildingExteriorData","ToString","System.String DolocTown.Config.Building.BuildingExteriorData::ToString()","IL_001A","18",",OverrideItemIcon:"
