"namespace","name","full_name","kind","visibility","base_type","interfaces","is_abstract","is_sealed","declaring_type","methods","fields","properties","events","token"
"DolocTown.Config.UI","CfgTextAnchor","DolocTown.Config.UI.CfgTextAnchor","enum","public","System.Enum","","False","True","","0","10","0","0","0x02000AA5"
"DolocTown.Config.UI","CompendiumLabel","DolocTown.Config.UI.CompendiumLabel","enum","public","System.Enum","","False","True","","0","8","0","0","0x02000AA6"
"DolocTown.Config.UI","CompendiumMenuInfo","DolocTown.Config.UI.CompendiumMenuInfo","class","public","Bright.Config.BeanBase","","False","True","","16","6","5","0","0x02000AA7"
"DolocTown.Config.UI","EmailMenuInfo","DolocTown.Config.UI.EmailMenuInfo","class","public","Bright.Config.BeanBase","","False","True","","17","7","6","0","0x02000AA8"
"DolocTown.Config.UI","EmailMenuType","DolocTown.Config.UI.EmailMenuType","enum","public","System.Enum","","False","True","","0","4","0","0","0x02000AA9"
"DolocTown.Config.UI","EquipmentMenuInfo","DolocTown.Config.UI.EquipmentMenuInfo","class","public","Bright.Config.BeanBase","","False","True","","14","5","4","0","0x02000AAA"
"DolocTown.Config.UI","EquipmentMenuSubType","DolocTown.Config.UI.EquipmentMenuSubType","enum","public","System.Enum","","False","True","","0","8","0","0","0x02000AAB"
"DolocTown.Config.UI","GameCombinedKeyIconInfo","DolocTown.Config.UI.GameCombinedKeyIconInfo","class","public","Bright.Config.BeanBase","","False","True","","13","4","3","0","0x02000AAC"
"DolocTown.Config.UI","GameKeyActionInfo","DolocTown.Config.UI.GameKeyActionInfo","class","public","Bright.Config.BeanBase","","False","True","","21","7","6","0","0x02000AAD"
"DolocTown.Config.UI","GameKeyIconInfo","DolocTown.Config.UI.GameKeyIconInfo","class","public","Bright.Config.BeanBase","","False","True","","19","7","6","0","0x02000AAE"
"DolocTown.Config.UI","MainMenuInfo","DolocTown.Config.UI.MainMenuInfo","class","public","Bright.Config.BeanBase","","False","True","","14","5","4","0","0x02000AAF"
"DolocTown.Config.UI","MenuType","DolocTown.Config.UI.MenuType","enum","public","System.Enum","","False","True","","0","9","0","0","0x02000AB0"
"DolocTown.Config.UI","ModMenuInfo","DolocTown.Config.UI.ModMenuInfo","class","public","Bright.Config.BeanBase","","False","True","","17","7","6","0","0x02000AB1"
"DolocTown.Config.UI","ModMenuType","DolocTown.Config.UI.ModMenuType","enum","public","System.Enum","","False","True","","0","4","0","0","0x02000AB2"
"DolocTown.Config.UI","TbCompendiumMenu","DolocTown.Config.UI.TbCompendiumMenu","class","public","System.Object","","False","True","","6","3","1","0","0x02000AB3"
"DolocTown.Config.UI","TbEmailMenu","DolocTown.Config.UI.TbEmailMenu","class","public","System.Object","","False","True","","8","2","3","0","0x02000AB4"
"DolocTown.Config.UI","TbEquipmentMenu","DolocTown.Config.UI.TbEquipmentMenu","class","public","System.Object","","False","True","","8","2","3","0","0x02000AB5"
"DolocTown.Config.UI","TbGameCombinedKeyIcon","DolocTown.Config.UI.TbGameCombinedKeyIcon","class","public","System.Object","","False","True","","10","3","3","0","0x02000AB6"
"","<>c","DolocTown.Config.UI.TbGameCombinedKeyIcon/<>c","class","private","System.Object","","False","True","DolocTown.Config.UI.TbGameCombinedKeyIcon","4","3","0","0","0x02001273"
"DolocTown.Config.UI","TbGameKeyAction","DolocTown.Config.UI.TbGameKeyAction","class","public","System.Object","","False","True","","8","2","3","0","0x02000AB7"
"DolocTown.Config.UI","TbGameKeyIcon","DolocTown.Config.UI.TbGameKeyIcon","class","public","System.Object","","False","True","","7","3","1","0","0x02000AB8"
"DolocTown.Config.UI","TbMainMenu","DolocTown.Config.UI.TbMainMenu","class","public","System.Object","","False","True","","8","2","3","0","0x02000AB9"
"DolocTown.Config.UI","TbModMenu","DolocTown.Config.UI.TbModMenu","class","public","System.Object","","False","True","","8","2","3","0","0x02000ABA"
"DolocTown.Config.UI","TbUIEntity","DolocTown.Config.UI.TbUIEntity","class","public","System.Object","","False","True","","8","2","3","0","0x02000ABB"
"DolocTown.Config.UI","TbUIEntityGroup","DolocTown.Config.UI.TbUIEntityGroup","class","public","System.Object","","False","True","","8","2","3","0","0x02000ABC"
"DolocTown.Config.UI","TbUIPooledObject","DolocTown.Config.UI.TbUIPooledObject","class","public","System.Object","","False","True","","8","2","3","0","0x02000ABD"
"DolocTown.Config.UI","UIEntityGroupInfo","DolocTown.Config.UI.UIEntityGroupInfo","class","public","Bright.Config.BeanBase","","False","True","","15","5","4","0","0x02000ABE"
"DolocTown.Config.UI","UIEntityInfo","DolocTown.Config.UI.UIEntityInfo","class","public","Bright.Config.BeanBase","","False","True","","21","8","7","0","0x02000ABF"
"DolocTown.Config.UI","UIPooledObjectInfo","DolocTown.Config.UI.UIPooledObjectInfo","class","public","Bright.Config.BeanBase","","False","True","","15","5","4","0","0x02000AC0"
"DolocTown.Config.Time","DayPeriodInfo","DolocTown.Config.Time.DayPeriodInfo","class","public","Bright.Config.BeanBase","","False","True","","11","3","2","0","0x02000AC1"
"DolocTown.Config.Time","DayPeriodType","DolocTown.Config.Time.DayPeriodType","enum","public","System.Enum","","False","True","","0","4","0","0","0x02000AC2"
"DolocTown.Config.Time","DungeonSeasonInfo","DolocTown.Config.Time.DungeonSeasonInfo","class","public","Bright.Config.BeanBase","","False","True","","11","3","2","0","0x02000AC3"
"DolocTown.Config.Time","SeasonInfo","DolocTown.Config.Time.SeasonInfo","class","public","Bright.Config.BeanBase","","False","True","","43","19","19","0","0x02000AC4"
"","<>c__DisplayClass78_0","DolocTown.Config.Time.SeasonInfo/<>c__DisplayClass78_0","class","private","System.Object","","False","True","DolocTown.Config.Time.SeasonInfo","2","1","0","0","0x02001274"
"","<>c__DisplayClass81_0","DolocTown.Config.Time.SeasonInfo/<>c__DisplayClass81_0","class","private","System.Object","","False","True","DolocTown.Config.Time.SeasonInfo","2","1","0","0","0x02001275"
"DolocTown.Config.Time","SeasonWeatherInfo","DolocTown.Config.Time.SeasonWeatherInfo","class","public","Bright.Config.BeanBase","","False","True","","17","6","5","0","0x02000AC5"
"DolocTown.Config.Time","TbDayPeriod","DolocTown.Config.Time.TbDayPeriod","class","public","System.Object","","False","True","","8","2","3","0","0x02000AC6"
"DolocTown.Config.Time","TbDungeonSeason","DolocTown.Config.Time.TbDungeonSeason","class","public","System.Object","","False","True","","8","2","3","0","0x02000AC7"
"DolocTown.Config.Time","TbSeason","DolocTown.Config.Time.TbSeason","class","public","System.Object","","False","True","","6","3","1","0","0x02000AC8"
"DolocTown.Config.Time","TbSeasonWeather","DolocTown.Config.Time.TbSeasonWeather","class","public","System.Object","","False","True","","12","4","3","0","0x02000AC9"
"DolocTown.Config.Time","TimeRange","DolocTown.Config.Time.TimeRange","class","public","Bright.Config.BeanBase","","False","True","","12","3","2","0","0x02000ACA"
"DolocTown.Config.Time","WeekDay","DolocTown.Config.Time.WeekDay","enum","public","System.Enum","","False","True","","0","8","0","0","0x02000ACB"
"DolocTown.Config.Tile","TileMaterial","DolocTown.Config.Tile.TileMaterial","enum","public","System.Enum","","False","True","","0","8","0","0","0x02000ACC"
"DolocTown.Config.TechTree","TbTechNode","DolocTown.Config.TechTree.TbTechNode","class","public","System.Object","","False","True","","8","2","3","0","0x02000ACD"
"DolocTown.Config.TechTree","TbTechPoint","DolocTown.Config.TechTree.TbTechPoint","class","public","System.Object","","False","True","","8","2","3","0","0x02000ACE"
"DolocTown.Config.TechTree","TbTechTree","DolocTown.Config.TechTree.TbTechTree","class","public","System.Object","","False","True","","6","3","1","0","0x02000ACF"
"DolocTown.Config.TechTree","TechLevelInfo","DolocTown.Config.TechTree.TechLevelInfo","class","public","Bright.Config.BeanBase","","False","True","","13","4","3","0","0x02000AD0"
"DolocTown.Config.TechTree","TechNodeInfo","DolocTown.Config.TechTree.TechNodeInfo","class","public","Bright.Config.BeanBase","","False","True","","18","8","7","0","0x02000AD1"
"DolocTown.Config.TechTree","TechPointAdder","DolocTown.Config.TechTree.TechPointAdder","class","public","Bright.Config.BeanBase","","False","True","","11","3","2","0","0x02000AD2"
"DolocTown.Config.TechTree","TechPointInfo","DolocTown.Config.TechTree.TechPointInfo","class","public","Bright.Config.BeanBase","","False","True","","28","13","11","0","0x02000AD3"
"DolocTown.Config.TechTree","TechPointType","DolocTown.Config.TechTree.TechPointType","enum","public","System.Enum","","False","True","","0","7","0","0","0x02000AD4"
"DolocTown.Config.TechTree","TechTreeInfo","DolocTown.Config.TechTree.TechTreeInfo","class","public","Bright.Config.BeanBase","","False","True","","19","8","7","0","0x02000AD5"
"DolocTown.Config.Store","ExchangeStoreInfo","DolocTown.Config.Store.ExchangeStoreInfo","class","public","Bright.Config.BeanBase","","False","True","","22","9","8","0","0x02000AD6"
"DolocTown.Config.Store","ExchangeStoreItemData","DolocTown.Config.Store.ExchangeStoreItemData","class","public","Bright.Config.BeanBase","","False","True","","30","10","14","0","0x02000AD7"
"DolocTown.Config.Store","StoreInfo","DolocTown.Config.Store.StoreInfo","class","public","Bright.Config.BeanBase","","False","True","","30","11","11","0","0x02000AD8"
"DolocTown.Config.Store","StoreItemListInfo","DolocTown.Config.Store.StoreItemListInfo","class","public","Bright.Config.BeanBase","","False","True","","11","4","2","0","0x02000AD9"
"DolocTown.Config.Store","StoreItemSeasonData","DolocTown.Config.Store.StoreItemSeasonData","class","public","Bright.Config.BeanBase","","False","True","","21","6","6","0","0x02000ADA"
"DolocTown.Config.Store","StoreItemSpawnData","DolocTown.Config.Store.StoreItemSpawnData","class","public","Bright.Config.BeanBase","","False","True","","11","3","2","0","0x02000ADB"
"DolocTown.Config.Store","StoreItemUnlockInfo","DolocTown.Config.Store.StoreItemUnlockInfo","class","public","Bright.Config.BeanBase","","False","True","","17","6","5","0","0x02000ADC"
"DolocTown.Config.Store","StoreItemUnlockType","DolocTown.Config.Store.StoreItemUnlockType","enum","public","System.Enum","","False","True","","0","4","0","0","0x02000ADD"
"DolocTown.Config.Store","StorePriceScaleData","DolocTown.Config.Store.StorePriceScaleData","class","public","Bright.Config.BeanBase","","False","True","","11","4","2","0","0x02000ADE"
"DolocTown.Config.Store","StorePriceScaleInfo","DolocTown.Config.Store.StorePriceScaleInfo","class","public","Bright.Config.BeanBase","","False","True","","11","3","2","0","0x02000ADF"
"DolocTown.Config.Store","StoreScaleOfType","DolocTown.Config.Store.StoreScaleOfType","class","public","Bright.Config.BeanBase","","False","True","","13","4","3","0","0x02000AE0"
"DolocTown.Config.Store","StoreSeasonData","DolocTown.Config.Store.StoreSeasonData","class","public","Bright.Config.BeanBase","","False","True","","9","2","1","0","0x02000AE1"
"DolocTown.Config.Store","TbExchangeStore","DolocTown.Config.Store.TbExchangeStore","class","public","System.Object","","False","True","","8","2","3","0","0x02000AE2"
"DolocTown.Config.Store","TbStore","DolocTown.Config.Store.TbStore","class","public","System.Object","","False","True","","8","2","3","0","0x02000AE3"
"DolocTown.Config.Store","TbStoreItemList","DolocTown.Config.Store.TbStoreItemList","class","public","System.Object","","False","True","","8","2","3","0","0x02000AE4"
"DolocTown.Config.Store","TbStoreItemUnlock","DolocTown.Config.Store.TbStoreItemUnlock","class","public","System.Object","","False","True","","8","2","3","0","0x02000AE5"
"DolocTown.Config.Store","TbStorePriceScale","DolocTown.Config.Store.TbStorePriceScale","class","public","System.Object","","False","True","","8","2","3","0","0x02000AE6"
"DolocTown.Config.Sound","AmbienceInfo","DolocTown.Config.Sound.AmbienceInfo","class","public","Bright.Config.BeanBase","","False","True","","13","4","3","0","0x02000AE7"
"DolocTown.Config.Sound","BgmInfo","DolocTown.Config.Sound.BgmInfo","class","public","Bright.Config.BeanBase","","False","True","","15","5","4","0","0x02000AE8"
"DolocTown.Config.Sound","EnvironmentType","DolocTown.Config.Sound.EnvironmentType","enum","public","System.Enum","","False","True","","0","6","0","0","0x02000AE9"
"DolocTown.Config.Sound","ExclusiveSFXInfo","DolocTown.Config.Sound.ExclusiveSFXInfo","class","public","Bright.Config.BeanBase","","False","True","","11","3","2","0","0x02000AEA"
"DolocTown.Config.Sound","FootStepInfo","DolocTown.Config.Sound.FootStepInfo","class","public","Bright.Config.BeanBase","","False","True","","11","3","2","0","0x02000AEB"
"DolocTown.Config.Sound","MaterialSoundInfo","DolocTown.Config.Sound.MaterialSoundInfo","class","public","Bright.Config.BeanBase","","False","True","","13","4","3","0","0x02000AEC"
"DolocTown.Config.Sound","TbAmbience","DolocTown.Config.Sound.TbAmbience","class","public","System.Object","","False","True","","5","2","1","0","0x02000AED"
"DolocTown.Config.Sound","TbBgm","DolocTown.Config.Sound.TbBgm","class","public","System.Object","","False","True","","5","2","1","0","0x02000AEE"
"DolocTown.Config.Sound","TbExclusiveSFX","DolocTown.Config.Sound.TbExclusiveSFX","class","public","System.Object","","False","True","","8","2","3","0","0x02000AEF"
"DolocTown.Config.Sound","TbFootStep","DolocTown.Config.Sound.TbFootStep","class","public","System.Object","","False","True","","8","2","3","0","0x02000AF0"
"DolocTown.Config.Sound","TbMaterialSound","DolocTown.Config.Sound.TbMaterialSound","class","public","System.Object","","False","True","","8","2","3","0","0x02000AF1"
"DolocTown.Config.Settings","EmptySettingComponent","DolocTown.Config.Settings.EmptySettingComponent","class","public","DolocTown.Config.Settings.SettingComponentBase","","False","True","","7","1","0","0","0x02000AF2"
"DolocTown.Config.Settings","GlobalParameterInfo","DolocTown.Config.Settings.GlobalParameterInfo","class","public","Bright.Config.BeanBase","","False","True","","557","269","273","0","0x02000AF3"
"DolocTown.Config.Settings","InputActionBinds","DolocTown.Config.Settings.InputActionBinds","class","public","Bright.Config.BeanBase","","False","True","","15","4","5","0","0x02000AF4"
"DolocTown.Config.Settings","OptionSettingComponent","DolocTown.Config.Settings.OptionSettingComponent","class","public","DolocTown.Config.Settings.SettingComponentBase","","False","True","","15","5","4","0","0x02000AF5"
"DolocTown.Config.Settings","RebindActionInfo","DolocTown.Config.Settings.RebindActionInfo","class","public","Bright.Config.BeanBase","","False","True","","31","11","12","0","0x02000AF6"
"DolocTown.Config.Settings","RebindActionSettingComponent","DolocTown.Config.Settings.RebindActionSettingComponent","class","public","DolocTown.Config.Settings.SettingComponentBase","","False","True","","11","3","2","0","0x02000AF7"
"DolocTown.Config.Settings","SettingComponentBase","DolocTown.Config.Settings.SettingComponentBase","class","public","Bright.Config.BeanBase","","True","False","","6","0","0","0","0x02000AF8"
"DolocTown.Config.Settings","SliderSettingComponent","DolocTown.Config.Settings.SliderSettingComponent","class","public","DolocTown.Config.Settings.SettingComponentBase","","False","True","","15","5","4","0","0x02000AF9"
"DolocTown.Config.Settings","TbGlobalParameter","DolocTown.Config.Settings.TbGlobalParameter","class","public","System.Object","","False","True","","233","1","230","0","0x02000AFA"
"DolocTown.Config.Settings","TbRebindAction","DolocTown.Config.Settings.TbRebindAction","class","public","System.Object","","False","True","","8","2","3","0","0x02000AFB"
"DolocTown.Config.Settings","TbTimer","DolocTown.Config.Settings.TbTimer","class","public","System.Object","","False","True","","8","2","3","0","0x02000AFC"
"DolocTown.Config.Settings","TbUserSetting","DolocTown.Config.Settings.TbUserSetting","class","public","System.Object","","False","True","","8","2","3","0","0x02000AFD"
"DolocTown.Config.Settings","TbUserSettingGroup","DolocTown.Config.Settings.TbUserSettingGroup","class","public","System.Object","","False","True","","8","2","3","0","0x02000AFE"
"DolocTown.Config.Settings","TimerInfo","DolocTown.Config.Settings.TimerInfo","class","public","Bright.Config.BeanBase","","False","True","","11","3","2","0","0x02000AFF"
"DolocTown.Config.Settings","TimerTickInfo","DolocTown.Config.Settings.TimerTickInfo","class","public","Bright.Config.BeanBase","","False","True","","11","3","2","0","0x02000B00"
"DolocTown.Config.Settings","ToggleSettingComponent","DolocTown.Config.Settings.ToggleSettingComponent","class","public","DolocTown.Config.Settings.SettingComponentBase","","False","True","","11","3","2","0","0x02000B01"
"DolocTown.Config.Settings","UserSettingGroupInfo","DolocTown.Config.Settings.UserSettingGroupInfo","class","public","Bright.Config.BeanBase","","False","True","","14","5","4","0","0x02000B02"
"DolocTown.Config.Settings","UserSettingInfo","DolocTown.Config.Settings.UserSettingInfo","class","public","Bright.Config.BeanBase","","False","True","","18","7","6","0","0x02000B03"
"DolocTown.Config.Settings","UserSettingType","DolocTown.Config.Settings.UserSettingType","enum","public","System.Enum","","False","True","","0","138","0","0","0x02000B04"
"DolocTown.Config.Room","BackgroundHighLevel","DolocTown.Config.Room.BackgroundHighLevel","enum","public","System.Enum","","False","True","","0","8","0","0","0x02000B05"
"DolocTown.Config.Room","BackgroundHighLevelInfo","DolocTown.Config.Room.BackgroundHighLevelInfo","class","public","Bright.Config.BeanBase","","False","True","","11","3","2","0","0x02000B06"
"DolocTown.Config.Room","CfgMapAreaType","DolocTown.Config.Room.CfgMapAreaType","enum","public","System.Enum","","False","True","","0","5","0","0","0x02000B07"
"DolocTown.Config.Room","CfgRoomType","DolocTown.Config.Room.CfgRoomType","enum","public","System.Enum","","False","True","","0","6","0","0","0x02000B08"
"DolocTown.Config.Room","DialogueObjectInfo","DolocTown.Config.Room.DialogueObjectInfo","class","public","Bright.Config.BeanBase","","False","True","","15","5","4","0","0x02000B09"
"DolocTown.Config.Room","EnvObjectSpawnData","DolocTown.Config.Room.EnvObjectSpawnData","class","public","DolocTown.Config.Global.SpawnData","","False","True","","12","3","3","0","0x02000B0A"
"DolocTown.Config.Room","InwalkableAreaInfo","DolocTown.Config.Room.InwalkableAreaInfo","class","public","Bright.Config.BeanBase","","False","True","","15","5","4","0","0x02000B0B"
"DolocTown.Config.Room","LockableObjectInfo","DolocTown.Config.Room.LockableObjectInfo","class","public","Bright.Config.BeanBase","","False","True","","17","7","6","0","0x02000B0C"
"DolocTown.Config.Room","MapAreaInfo","DolocTown.Config.Room.MapAreaInfo","class","public","Bright.Config.BeanBase","","False","True","","39","17","16","0","0x02000B0D"
"DolocTown.Config.Room","MapRoomInfo","DolocTown.Config.Room.MapRoomInfo","class","public","Bright.Config.BeanBase","","False","True","","19","7","6","0","0x02000B0E"
"DolocTown.Config.Room","MapRoomTypeInfo","DolocTown.Config.Room.MapRoomTypeInfo","class","public","Bright.Config.BeanBase","","False","True","","15","5","4","0","0x02000B0F"
"DolocTown.Config.Room","MapTypeInfo","DolocTown.Config.Room.MapTypeInfo","class","public","Bright.Config.BeanBase","","False","True","","28","12","11","0","0x02000B10"
"DolocTown.Config.Room","MarkPointInfo","DolocTown.Config.Room.MarkPointInfo","class","public","Bright.Config.BeanBase","","False","True","","15","4","5","0","0x02000B11"
"DolocTown.Config.Room","ObjectRefreshFrequency","DolocTown.Config.Room.ObjectRefreshFrequency","enum","public","System.Enum","","False","True","","0","6","0","0","0x02000B12"
"DolocTown.Config.Room","PortalInfo","DolocTown.Config.Room.PortalInfo","class","public","Bright.Config.BeanBase","","False","True","","42","17","20","0","0x02000B13"
"DolocTown.Config.Room","PortalInteractKey","DolocTown.Config.Room.PortalInteractKey","enum","public","System.Enum","","False","True","","0","5","0","0","0x02000B14"
"DolocTown.Config.Room","RoomConstructInfo","DolocTown.Config.Room.RoomConstructInfo","class","public","Bright.Config.BeanBase","","False","True","","19","7","6","0","0x02000B15"
"DolocTown.Config.Room","RoomEffectInfo","DolocTown.Config.Room.RoomEffectInfo","class","public","Bright.Config.BeanBase","","False","True","","21","8","7","0","0x02000B16"
"DolocTown.Config.Room","RoomInfo","DolocTown.Config.Room.RoomInfo","class","public","Bright.Config.BeanBase","","False","True","","19","7","6","0","0x02000B17"
"DolocTown.Config.Room","RoomSpawnInfo","DolocTown.Config.Room.RoomSpawnInfo","class","public","Bright.Config.BeanBase","","False","True","","15","5","4","0","0x02000B18"
"DolocTown.Config.Room","RoomTimeRange","DolocTown.Config.Room.RoomTimeRange","class","public","Bright.Config.BeanBase","","False","True","","15","5","4","0","0x02000B19"
"DolocTown.Config.Room","SceneInfo","DolocTown.Config.Room.SceneInfo","class","public","Bright.Config.BeanBase","","False","True","","27","12","11","0","0x02000B1A"
"DolocTown.Config.Room","StationInfo","DolocTown.Config.Room.StationInfo","class","public","Bright.Config.BeanBase","","False","True","","20","8","7","0","0x02000B1B"
"DolocTown.Config.Room","TbBackgroundHighLevel","DolocTown.Config.Room.TbBackgroundHighLevel","class","public","System.Object","","False","True","","8","2","3","0","0x02000B1C"
"DolocTown.Config.Room","TbDialogueObject","DolocTown.Config.Room.TbDialogueObject","class","public","System.Object","","False","True","","8","2","3","0","0x02000B1D"
"DolocTown.Config.Room","TbInwalkableArea","DolocTown.Config.Room.TbInwalkableArea","class","public","System.Object","","False","True","","8","2","3","0","0x02000B1E"
"DolocTown.Config.Room","TbLockableObject","DolocTown.Config.Room.TbLockableObject","class","public","System.Object","","False","True","","8","2","3","0","0x02000B1F"
"DolocTown.Config.Room","TbMapArea","DolocTown.Config.Room.TbMapArea","class","public","System.Object","","False","True","","10","6","1","0","0x02000B20"
"DolocTown.Config.Room","TbMapRoom","DolocTown.Config.Room.TbMapRoom","class","public","System.Object","","False","True","","8","2","3","0","0x02000B21"
"DolocTown.Config.Room","TbMapRoomType","DolocTown.Config.Room.TbMapRoomType","class","public","System.Object","","False","True","","8","2","3","0","0x02000B22"
"DolocTown.Config.Room","TbMapType","DolocTown.Config.Room.TbMapType","class","public","System.Object","","False","True","","8","2","3","0","0x02000B23"
"DolocTown.Config.Room","TbMarkPoint","DolocTown.Config.Room.TbMarkPoint","class","public","System.Object","","False","True","","8","2","3","0","0x02000B24"
"DolocTown.Config.Room","TbPortal","DolocTown.Config.Room.TbPortal","class","public","System.Object","","False","True","","8","2","3","0","0x02000B25"
"DolocTown.Config.Room","TbRoom","DolocTown.Config.Room.TbRoom","class","public","System.Object","","False","True","","8","2","3","0","0x02000B26"
"DolocTown.Config.Room","TbRoomEffect","DolocTown.Config.Room.TbRoomEffect","class","public","System.Object","","False","True","","8","2","3","0","0x02000B27"
"DolocTown.Config.Room","TbScene","DolocTown.Config.Room.TbScene","class","public","System.Object","","False","True","","8","2","3","0","0x02000B28"
"DolocTown.Config.Room","TbStation","DolocTown.Config.Room.TbStation","class","public","System.Object","","False","True","","8","2","3","0","0x02000B29"
"DolocTown.Config.Room","TbTrashTalk","DolocTown.Config.Room.TbTrashTalk","class","public","System.Object","","False","True","","10","3","3","0","0x02000B2A"
"DolocTown.Config.Room","TrashTalkInfo","DolocTown.Config.Room.TrashTalkInfo","class","public","Bright.Config.BeanBase","","False","True","","14","5","4","0","0x02000B2B"
"DolocTown.Config.Resource","DungeonResourceClass","DolocTown.Config.Resource.DungeonResourceClass","enum","public","System.Enum","","False","True","","0","7","0","0","0x02000B2C"
"DolocTown.Config.Resource","DungeonResourceType","DolocTown.Config.Resource.DungeonResourceType","enum","public","System.Enum","","False","True","","0","12","0","0","0x02000B2D"
"DolocTown.Config.Resource","EnvObjectInfo","DolocTown.Config.Resource.EnvObjectInfo","class","public","Bright.Config.BeanBase","","False","True","","19","7","6","0","0x02000B2E"
"DolocTown.Config.Resource","EnvObjectSpawnEntry","DolocTown.Config.Resource.EnvObjectSpawnEntry","class","public","Bright.Config.BeanBase","","False","True","","14","4","4","0","0x02000B2F"
"DolocTown.Config.Resource","EnvObjectSpawnInfo","DolocTown.Config.Resource.EnvObjectSpawnInfo","class","public","Bright.Config.BeanBase","DolocTown.Config.ISpawnLut","False","True","","16","6","4","0","0x02000B30"
"","<>c","DolocTown.Config.Resource.EnvObjectSpawnInfo/<>c","class","private","System.Object","","False","True","DolocTown.Config.Resource.EnvObjectSpawnInfo","3","2","0","0","0x02001276"
"DolocTown.Config.Resource","EnvObjectType","DolocTown.Config.Resource.EnvObjectType","enum","public","System.Enum","","False","True","","0","2","0","0","0x02000B31"
"DolocTown.Config.Resource","GlobalGuaranteedInfo","DolocTown.Config.Resource.GlobalGuaranteedInfo","class","public","Bright.Config.BeanBase","","False","True","","25","10","9","0","0x02000B32"
"DolocTown.Config.Resource","GuaranteedType","DolocTown.Config.Resource.GuaranteedType","enum","public","System.Enum","","False","True","","0","4","0","0","0x02000B33"
"DolocTown.Config.Resource","ResinCollectorOutputInfo","DolocTown.Config.Resource.ResinCollectorOutputInfo","class","public","Bright.Config.BeanBase","","False","True","","21","8","7","0","0x02000B34"
"DolocTown.Config.Resource","ResourceDocumentInfo","DolocTown.Config.Resource.ResourceDocumentInfo","class","public","Bright.Config.BeanBase","","False","True","","29","14","12","0","0x02000B35"
"DolocTown.Config.Resource","ResourceDocumentType","DolocTown.Config.Resource.ResourceDocumentType","enum","public","System.Enum","","False","True","","0","3","0","0","0x02000B36"
"DolocTown.Config.Resource","ResourceInfo","DolocTown.Config.Resource.ResourceInfo","class","public","Bright.Config.BeanBase","DolocTown.GameData.ISpawnedItem","False","True","","44","15","19","0","0x02000B37"
"DolocTown.Config.Resource","ResourceLevelData","DolocTown.Config.Resource.ResourceLevelData","class","public","Bright.Config.BeanBase","","False","True","","26","9","9","0","0x02000B38"
"DolocTown.Config.Resource","ResourceSpawnData","DolocTown.Config.Resource.ResourceSpawnData","class","public","DolocTown.Config.Global.SpawnData","","False","True","","12","3","3","0","0x02000B39"
"DolocTown.Config.Resource","ResourceSpawnEntry","DolocTown.Config.Resource.ResourceSpawnEntry","class","public","Bright.Config.BeanBase","","False","True","","14","4","4","0","0x02000B3A"
"DolocTown.Config.Resource","ResourceSpawnInfo","DolocTown.Config.Resource.ResourceSpawnInfo","class","public","Bright.Config.BeanBase","DolocTown.Config.ISpawnLut","False","True","","20","6","4","0","0x02000B3B"
"","<>c","DolocTown.Config.Resource.ResourceSpawnInfo/<>c","class","private","System.Object","","False","True","DolocTown.Config.Resource.ResourceSpawnInfo","3","2","0","0","0x02001277"
"","<>c__DisplayClass28_0","DolocTown.Config.Resource.ResourceSpawnInfo/<>c__DisplayClass28_0","class","private","System.Object","","False","True","DolocTown.Config.Resource.ResourceSpawnInfo","2","2","0","0","0x02001278"
"","<>c__DisplayClass29_0","DolocTown.Config.Resource.ResourceSpawnInfo/<>c__DisplayClass29_0","class","private","System.Object","","False","True","DolocTown.Config.Resource.ResourceSpawnInfo","2","2","0","0","0x02001279"
"","<>c__DisplayClass30_0","DolocTown.Config.Resource.ResourceSpawnInfo/<>c__DisplayClass30_0","class","private","System.Object","","False","True","DolocTown.Config.Resource.ResourceSpawnInfo","2","3","0","0","0x0200127A"
"DolocTown.Config.Resource","ResourceTypeInfo","DolocTown.Config.Resource.ResourceTypeInfo","class","public","Bright.Config.BeanBase","","False","True","","17","6","5","0","0x02000B3C"
"DolocTown.Config.Resource","TbEnvObject","DolocTown.Config.Resource.TbEnvObject","class","public","System.Object","","False","True","","8","2","3","0","0x02000B3D"
"DolocTown.Config.Resource","TbEnvObjectSpawn","DolocTown.Config.Resource.TbEnvObjectSpawn","class","public","System.Object","","False","True","","8","2","3","0","0x02000B3E"
"DolocTown.Config.Resource","TbGlobalGuaranteed","DolocTown.Config.Resource.TbGlobalGuaranteed","class","public","System.Object","","False","True","","5","2","1","0","0x02000B3F"
"DolocTown.Config.Resource","TbResinCollectorOutput","DolocTown.Config.Resource.TbResinCollectorOutput","class","public","System.Object","","False","True","","8","2","3","0","0x02000B40"
"DolocTown.Config.Resource","TbResource","DolocTown.Config.Resource.TbResource","class","public","System.Object","","False","True","","8","2","3","0","0x02000B41"
"DolocTown.Config.Resource","TbResourceDocument","DolocTown.Config.Resource.TbResourceDocument","class","public","System.Object","","False","True","","8","2","3","0","0x02000B42"
"DolocTown.Config.Resource","TbResourceSpawn","DolocTown.Config.Resource.TbResourceSpawn","class","public","System.Object","","False","True","","8","2","3","0","0x02000B43"
"DolocTown.Config.Resource","TbResourceType","DolocTown.Config.Resource.TbResourceType","class","public","System.Object","","False","True","","8","2","3","0","0x02000B44"
"DolocTown.Config.Resource","TbVegetation","DolocTown.Config.Resource.TbVegetation","class","public","System.Object","","False","True","","8","2","3","0","0x02000B45"
